Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,195,0,105,0.0,1.0
2,176,0,124,0.0,1.0
3,170,0,130,0.0,1.0
4,168,0,132,0.0,1.0
5,168,0,132,0.0,1.0
6,168,0,132,0.0,1.0
7,168,0,132,0.0,1.0
8,168,0,132,0.0,1.0
9,168,0,132,0.0,1.0
10,168,0,132,0.0,1.0
11,168,0,132,0.0,1.0
12,168,0,132,0.0,1.0
13,168,0,132,0.0,1.0
14,168,0,132,0.0,1.0
15,168,0,132,0.0,1.0
16,168,0,132,0.0,1.0
17,168,0,132,0.0,1.0
18,168,0,132,0.0,1.0
19,168,0,132,0.0,1.0
20,168,0,132,0.0,1.0
21,168,0,132,0.0,1.0
22,168,0,132,0.0,1.0
23,168,0,132,0.0,1.0
24,168,0,132,0.0,1.0
25,168,0,132,0.0,1.0
26,168,0,132,0.0,1.0
27,168,0,132,0.0,1.0
28,168,0,132,0.0,1.0
29,168,0,132,0.0,1.0
30,168,0,132,0.0,1.0
1,205,1,94,0.1,0.9
2,182,5,113,0.1,0.9
3,178,2,120,0.1,0.9
4,176,4,120,0.1,0.9
5,179,2,119,0.1,0.9
6,179,1,120,0.1,0.9
7,179,3,118,0.1,0.9
8,177,3,120,0.1,0.9
9,168,4,128,0.1,0.9
10,173,4,123,0.1,0.9
11,176,5,119,0.1,0.9
12,170,6,124,0.1,0.9
13,176,4,120,0.1,0.9
14,175,5,120,0.1,0.9
15,178,6,116,0.1,0.9
16,174,9,117,0.1,0.9
17,179,4,117,0.1,0.9
18,181,7,112,0.1,0.9
19,183,5,112,0.1,0.9
20,184,4,112,0.1,0.9
21,184,5,111,0.1,0.9
22,187,1,112,0.1,0.9
23,179,2,119,0.1,0.9
24,177,1,122,0.1,0.9
25,176,1,123,0.1,0.9
26,179,2,119,0.1,0.9
27,172,3,125,0.1,0.9
28,170,6,124,0.1,0.9
29,172,7,121,0.1,0.9
30,177,9,114,0.1,0.9
1,206,10,84,0.2,0.8
2,193,13,94,0.2,0.8
3,184,23,93,0.2,0.8
4,192,15,93,0.2,0.8
5,187,14,99,0.2,0.8
6,188,12,100,0.2,0.8
7,187,16,97,0.2,0.8
8,186,19,95,0.2,0.8
9,188,23,89,0.2,0.8
10,185,21,94,0.2,0.8
11,189,19,92,0.2,0.8
12,182,26,92,0.2,0.8
13,184,24,92,0.2,0.8
14,180,23,97,0.2,0.8
15,187,20,93,0.2,0.8
16,181,23,96,0.2,0.8
17,179,23,98,0.2,0.8
18,175,22,103,0.2,0.8
19,179,26,95,0.2,0.8
20,181,25,94,0.2,0.8
21,186,21,93,0.2,0.8
22,178,25,97,0.2,0.8
23,179,25,96,0.2,0.8
24,182,28,90,0.2,0.8
25,182,27,91,0.2,0.8
26,187,30,83,0.2,0.8
27,182,30,88,0.2,0.8
28,182,32,86,0.2,0.8
29,186,32,82,0.2,0.8
30,184,32,84,0.2,0.8
1,214,21,65,0.3,0.7
2,187,35,78,0.3,0.7
3,187,35,78,0.3,0.7
4,177,44,79,0.3,0.7
5,175,43,82,0.3,0.7
6,184,45,71,0.3,0.7
7,172,54,74,0.3,0.7
8,187,48,65,0.3,0.7
9,184,50,66,0.3,0.7
10,177,53,70,0.3,0.7
11,174,59,67,0.3,0.7
12,171,56,73,0.3,0.7
13,188,48,64,0.3,0.7
14,186,49,65,0.3,0.7
15,186,45,69,0.3,0.7
16,187,46,67,0.3,0.7
17,176,54,70,0.3,0.7
18,177,63,60,0.3,0.7
19,189,59,52,0.3,0.7
20,184,56,60,0.3,0.7
21,188,54,58,0.3,0.7
22,177,59,64,0.3,0.7
23,186,55,59,0.3,0.7
24,177,58,65,0.3,0.7
25,182,54,64,0.3,0.7
26,171,56,73,0.3,0.7
27,172,64,64,0.3,0.7
28,172,68,60,0.3,0.7
29,167,65,68,0.3,0.7
30,175,59,66,0.3,0.7
1,209,41,50,0.4,0.6
2,193,51,56,0.4,0.6
3,181,65,54,0.4,0.6
4,167,81,52,0.4,0.6
5,161,96,43,0.4,0.6
6,154,107,39,0.4,0.6
7,145,123,32,0.4,0.6
8,132,139,29,0.4,0.6
9,143,131,26,0.4,0.6
10,132,141,27,0.4,0.6
11,133,141,26,0.4,0.6
12,122,148,30,0.4,0.6
13,132,146,22,0.4,0.6
14,123,153,24,0.4,0.6
15,119,155,26,0.4,0.6
16,118,153,29,0.4,0.6
17,116,149,35,0.4,0.6
18,115,163,22,0.4,0.6
19,113,170,17,0.4,0.6
20,102,185,13,0.4,0.6
21,110,173,17,0.4,0.6
22,100,184,16,0.4,0.6
23,105,181,14,0.4,0.6
24,110,170,20,0.4,0.6
25,95,181,24,0.4,0.6
26,89,189,22,0.4,0.6
27,90,191,19,0.4,0.6
28,81,207,12,0.4,0.6
29,75,212,13,0.4,0.6
30,81,204,15,0.4,0.6
1,204,53,43,0.5,0.5
2,178,87,35,0.5,0.5
3,152,126,22,0.5,0.5
4,140,136,24,0.5,0.5
5,136,142,22,0.5,0.5
6,119,169,12,0.5,0.5
7,118,169,13,0.5,0.5
8,91,192,17,0.5,0.5
9,78,206,16,0.5,0.5
10,83,202,15,0.5,0.5
11,81,205,14,0.5,0.5
12,68,220,12,0.5,0.5
13,64,224,12,0.5,0.5
14,63,226,11,0.5,0.5
15,59,233,8,0.5,0.5
16,53,236,11,0.5,0.5
17,38,255,7,0.5,0.5
18,43,251,6,0.5,0.5
19,38,254,8,0.5,0.5
20,37,259,4,0.5,0.5
21,29,268,3,0.5,0.5
22,30,269,1,0.5,0.5
23,22,275,3,0.5,0.5
24,17,281,2,0.5,0.5
25,16,282,2,0.5,0.5
26,15,283,2,0.5,0.5
27,16,283,1,0.5,0.5
28,14,284,2,0.5,0.5
29,14,286,0,0.5,0.5
30,10,289,1,0.5,0.5
1,182,96,22,0.6,0.4
2,144,144,12,0.6,0.4
3,113,173,14,0.6,0.4
4,108,183,9,0.6,0.4
5,97,189,14,0.6,0.4
6,76,215,9,0.6,0.4
7,68,228,4,0.6,0.4
8,60,238,2,0.6,0.4
9,57,242,1,0.6,0.4
10,40,256,4,0.6,0.4
11,32,264,4,0.6,0.4
12,31,266,3,0.6,0.4
13,27,270,3,0.6,0.4
14,26,271,3,0.6,0.4
15,22,276,2,0.6,0.4
16,17,281,2,0.6,0.4
17,17,282,1,0.6,0.4
18,14,284,2,0.6,0.4
19,10,288,2,0.6,0.4
20,14,283,3,0.6,0.4
21,12,287,1,0.6,0.4
22,12,287,1,0.6,0.4
23,12,288,0,0.6,0.4
24,12,288,0,0.6,0.4
25,15,285,0,0.6,0.4
26,15,284,1,0.6,0.4
27,6,294,0,0.6,0.4
28,9,291,0,0.6,0.4
29,9,290,1,0.6,0.4
30,9,290,1,0.6,0.4
1,175,113,12,0.7,0.30000000000000004
2,118,174,8,0.7,0.30000000000000004
3,88,208,4,0.7,0.30000000000000004
4,60,239,1,0.7,0.30000000000000004
5,40,260,0,0.7,0.30000000000000004
6,29,270,1,0.7,0.30000000000000004
7,23,276,1,0.7,0.30000000000000004
8,12,288,0,0.7,0.30000000000000004
9,5,295,0,0.7,0.30000000000000004
10,3,297,0,0.7,0.30000000000000004
11,2,298,0,0.7,0.30000000000000004
12,0,300,0,0.7,0.30000000000000004
13,0,300,0,0.7,0.30000000000000004
14,0,300,0,0.7,0.30000000000000004
15,0,300,0,0.7,0.30000000000000004
16,0,300,0,0.7,0.30000000000000004
17,0,300,0,0.7,0.30000000000000004
18,0,300,0,0.7,0.30000000000000004
19,0,300,0,0.7,0.30000000000000004
20,0,300,0,0.7,0.30000000000000004
21,0,300,0,0.7,0.30000000000000004
22,0,300,0,0.7,0.30000000000000004
23,0,300,0,0.7,0.30000000000000004
24,0,300,0,0.7,0.30000000000000004
25,0,300,0,0.7,0.30000000000000004
26,0,300,0,0.7,0.30000000000000004
27,0,300,0,0.7,0.30000000000000004
28,0,300,0,0.7,0.30000000000000004
29,0,300,0,0.7,0.30000000000000004
30,0,300,0,0.7,0.30000000000000004
1,137,153,10,0.8,0.19999999999999996
2,79,215,6,0.8,0.19999999999999996
3,58,242,0,0.8,0.19999999999999996
4,30,269,1,0.8,0.19999999999999996
5,27,273,0,0.8,0.19999999999999996
6,15,285,0,0.8,0.19999999999999996
7,8,292,0,0.8,0.19999999999999996
8,3,297,0,0.8,0.19999999999999996
9,0,300,0,0.8,0.19999999999999996
10,0,300,0,0.8,0.19999999999999996
11,0,300,0,0.8,0.19999999999999996
12,0,300,0,0.8,0.19999999999999996
13,0,300,0,0.8,0.19999999999999996
14,0,300,0,0.8,0.19999999999999996
15,0,300,0,0.8,0.19999999999999996
16,0,300,0,0.8,0.19999999999999996
17,0,300,0,0.8,0.19999999999999996
18,0,300,0,0.8,0.19999999999999996
19,0,300,0,0.8,0.19999999999999996
20,0,300,0,0.8,0.19999999999999996
21,0,300,0,0.8,0.19999999999999996
22,0,300,0,0.8,0.19999999999999996
23,0,300,0,0.8,0.19999999999999996
24,0,300,0,0.8,0.19999999999999996
25,0,300,0,0.8,0.19999999999999996
26,0,300,0,0.8,0.19999999999999996
27,0,300,0,0.8,0.19999999999999996
28,0,300,0,0.8,0.19999999999999996
29,0,300,0,0.8,0.19999999999999996
30,0,300,0,0.8,0.19999999999999996
1,122,176,2,0.9,0.09999999999999998
2,55,244,1,0.9,0.09999999999999998
3,26,274,0,0.9,0.09999999999999998
4,13,287,0,0.9,0.09999999999999998
5,4,296,0,0.9,0.09999999999999998
6,3,297,0,0.9,0.09999999999999998
7,1,299,0,0.9,0.09999999999999998
8,1,299,0,0.9,0.09999999999999998
9,0,300,0,0.9,0.09999999999999998
10,0,300,0,0.9,0.09999999999999998
11,0,300,0,0.9,0.09999999999999998
12,0,300,0,0.9,0.09999999999999998
13,0,300,0,0.9,0.09999999999999998
14,0,300,0,0.9,0.09999999999999998
15,0,300,0,0.9,0.09999999999999998
16,0,300,0,0.9,0.09999999999999998
17,0,300,0,0.9,0.09999999999999998
18,0,300,0,0.9,0.09999999999999998
19,0,300,0,0.9,0.09999999999999998
20,0,300,0,0.9,0.09999999999999998
21,0,300,0,0.9,0.09999999999999998
22,0,300,0,0.9,0.09999999999999998
23,0,300,0,0.9,0.09999999999999998
24,0,300,0,0.9,0.09999999999999998
25,0,300,0,0.9,0.09999999999999998
26,0,300,0,0.9,0.09999999999999998
27,0,300,0,0.9,0.09999999999999998
28,0,300,0,0.9,0.09999999999999998
29,0,300,0,0.9,0.09999999999999998
30,0,300,0,0.9,0.09999999999999998
1,107,193,0,1.0,0.0
2,38,262,0,1.0,0.0
3,13,287,0,1.0,0.0
4,6,294,0,1.0,0.0
