Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,193,0,107,0.0,1.0
2,177,0,123,0.0,1.0
3,175,0,125,0.0,1.0
4,170,0,130,0.0,1.0
5,170,0,130,0.0,1.0
6,170,0,130,0.0,1.0
7,170,0,130,0.0,1.0
8,170,0,130,0.0,1.0
9,170,0,130,0.0,1.0
10,170,0,130,0.0,1.0
11,170,0,130,0.0,1.0
12,170,0,130,0.0,1.0
13,170,0,130,0.0,1.0
14,170,0,130,0.0,1.0
15,170,0,130,0.0,1.0
16,170,0,130,0.0,1.0
17,170,0,130,0.0,1.0
18,170,0,130,0.0,1.0
19,170,0,130,0.0,1.0
20,170,0,130,0.0,1.0
21,170,0,130,0.0,1.0
22,170,0,130,0.0,1.0
23,170,0,130,0.0,1.0
24,170,0,130,0.0,1.0
25,170,0,130,0.0,1.0
26,170,0,130,0.0,1.0
27,170,0,130,0.0,1.0
28,170,0,130,0.0,1.0
29,170,0,130,0.0,1.0
30,170,0,130,0.0,1.0
1,199,6,95,0.1,0.9
2,188,3,109,0.1,0.9
3,183,3,114,0.1,0.9
4,187,5,108,0.1,0.9
5,182,6,112,0.1,0.9
6,184,4,112,0.1,0.9
7,178,5,117,0.1,0.9
8,175,4,121,0.1,0.9
9,177,4,119,0.1,0.9
10,176,4,120,0.1,0.9
11,171,3,126,0.1,0.9
12,176,3,121,0.1,0.9
13,175,4,121,0.1,0.9
14,176,2,122,0.1,0.9
15,178,2,120,0.1,0.9
16,180,2,118,0.1,0.9
17,176,0,124,0.1,0.9
18,171,2,127,0.1,0.9
19,180,2,118,0.1,0.9
20,178,3,119,0.1,0.9
21,181,1,118,0.1,0.9
22,182,2,116,0.1,0.9
23,183,3,114,0.1,0.9
24,177,2,121,0.1,0.9
25,177,6,117,0.1,0.9
26,175,10,115,0.1,0.9
27,180,8,112,0.1,0.9
28,178,6,116,0.1,0.9
29,174,7,119,0.1,0.9
30,176,6,118,0.1,0.9
1,206,12,82,0.2,0.8
2,190,16,94,0.2,0.8
3,196,10,94,0.2,0.8
4,191,7,102,0.2,0.8
5,185,14,101,0.2,0.8
6,192,18,90,0.2,0.8
7,196,11,93,0.2,0.8
8,188,14,98,0.2,0.8
9,194,17,89,0.2,0.8
10,190,15,95,0.2,0.8
11,194,14,92,0.2,0.8
12,198,17,85,0.2,0.8
13,194,14,92,0.2,0.8
14,188,6,106,0.2,0.8
15,194,7,99,0.2,0.8
16,194,8,98,0.2,0.8
17,197,7,96,0.2,0.8
18,192,4,104,0.2,0.8
19,190,11,99,0.2,0.8
20,187,13,100,0.2,0.8
21,191,13,96,0.2,0.8
22,190,15,95,0.2,0.8
23,198,12,90,0.2,0.8
24,192,14,94,0.2,0.8
25,186,16,98,0.2,0.8
26,199,10,91,0.2,0.8
27,184,18,98,0.2,0.8
28,195,15,90,0.2,0.8
29,183,18,99,0.2,0.8
30,195,8,97,0.2,0.8
1,198,41,61,0.3,0.7
2,189,46,65,0.3,0.7
3,199,41,60,0.3,0.7
4,202,41,57,0.3,0.7
5,201,43,56,0.3,0.7
6,193,34,73,0.3,0.7
7,197,39,64,0.3,0.7
8,199,34,67,0.3,0.7
9,203,34,63,0.3,0.7
10,201,37,62,0.3,0.7
11,202,42,56,0.3,0.7
12,200,36,64,0.3,0.7
13,193,33,74,0.3,0.7
14,201,26,73,0.3,0.7
15,212,22,66,0.3,0.7
16,196,31,73,0.3,0.7
17,205,31,64,0.3,0.7
18,211,23,66,0.3,0.7
19,210,23,67,0.3,0.7
20,201,18,81,0.3,0.7
21,198,23,79,0.3,0.7
22,200,30,70,0.3,0.7
23,202,27,71,0.3,0.7
24,198,35,67,0.3,0.7
25,193,39,68,0.3,0.7
26,216,31,53,0.3,0.7
27,206,33,61,0.3,0.7
28,212,29,59,0.3,0.7
29,202,33,65,0.3,0.7
30,210,30,60,0.3,0.7
1,205,49,46,0.4,0.6
2,206,51,43,0.4,0.6
3,195,65,40,0.4,0.6
4,175,77,48,0.4,0.6
5,181,76,43,0.4,0.6
6,170,90,40,0.4,0.6
7,172,97,31,0.4,0.6
8,173,92,35,0.4,0.6
9,175,86,39,0.4,0.6
10,188,83,29,0.4,0.6
11,177,92,31,0.4,0.6
12,176,89,35,0.4,0.6
13,180,88,32,0.4,0.6
14,168,92,40,0.4,0.6
15,172,85,43,0.4,0.6
16,178,84,38,0.4,0.6
17,178,92,30,0.4,0.6
18,172,96,32,0.4,0.6
19,184,86,30,0.4,0.6
20,183,83,34,0.4,0.6
21,191,77,32,0.4,0.6
22,181,79,40,0.4,0.6
23,183,82,35,0.4,0.6
24,177,89,34,0.4,0.6
25,184,76,40,0.4,0.6
26,188,73,39,0.4,0.6
27,171,89,40,0.4,0.6
28,179,84,37,0.4,0.6
29,173,98,29,0.4,0.6
30,175,97,28,0.4,0.6
1,207,63,30,0.5,0.5
2,166,107,27,0.5,0.5
3,170,108,22,0.5,0.5
4,150,123,27,0.5,0.5
5,140,139,21,0.5,0.5
6,128,155,17,0.5,0.5
7,121,169,10,0.5,0.5
8,97,194,9,0.5,0.5
9,109,183,8,0.5,0.5
10,102,193,5,0.5,0.5
11,98,198,4,0.5,0.5
12,91,200,9,0.5,0.5
13,93,204,3,0.5,0.5
14,86,210,4,0.5,0.5
15,76,215,9,0.5,0.5
16,82,213,5,0.5,0.5
17,79,216,5,0.5,0.5
18,81,216,3,0.5,0.5
19,86,206,8,0.5,0.5
20,78,216,6,0.5,0.5
21,70,228,2,0.5,0.5
22,67,230,3,0.5,0.5
23,53,246,1,0.5,0.5
24,42,254,4,0.5,0.5
25,54,246,0,0.5,0.5
26,59,237,4,0.5,0.5
27,62,233,5,0.5,0.5
