Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,192,0,108,0.0,1.0
2,175,0,125,0.0,1.0
3,170,0,130,0.0,1.0
4,170,0,130,0.0,1.0
5,170,0,130,0.0,1.0
6,170,0,130,0.0,1.0
7,170,0,130,0.0,1.0
8,170,0,130,0.0,1.0
9,170,0,130,0.0,1.0
10,170,0,130,0.0,1.0
11,170,0,130,0.0,1.0
12,170,0,130,0.0,1.0
13,170,0,130,0.0,1.0
14,170,0,130,0.0,1.0
15,170,0,130,0.0,1.0
16,170,0,130,0.0,1.0
17,170,0,130,0.0,1.0
18,170,0,130,0.0,1.0
19,170,0,130,0.0,1.0
20,170,0,130,0.0,1.0
21,170,0,130,0.0,1.0
22,170,0,130,0.0,1.0
23,170,0,130,0.0,1.0
24,170,0,130,0.0,1.0
25,170,0,130,0.0,1.0
26,170,0,130,0.0,1.0
27,170,0,130,0.0,1.0
28,170,0,130,0.0,1.0
29,170,0,130,0.0,1.0
30,170,0,130,0.0,1.0
1,193,9,98,0.1,0.9
2,181,7,112,0.1,0.9
3,186,3,111,0.1,0.9
4,184,1,115,0.1,0.9
5,178,1,121,0.1,0.9
6,177,3,120,0.1,0.9
7,183,2,115,0.1,0.9
8,178,2,120,0.1,0.9
9,182,1,117,0.1,0.9
10,182,1,117,0.1,0.9
11,177,0,123,0.1,0.9
12,176,1,123,0.1,0.9
13,186,2,112,0.1,0.9
14,183,1,116,0.1,0.9
15,178,3,119,0.1,0.9
16,178,1,121,0.1,0.9
17,173,1,126,0.1,0.9
18,177,2,121,0.1,0.9
19,176,1,123,0.1,0.9
20,179,1,120,0.1,0.9
21,178,0,122,0.1,0.9
22,177,3,120,0.1,0.9
23,178,3,119,0.1,0.9
24,181,2,117,0.1,0.9
25,185,7,108,0.1,0.9
26,183,4,113,0.1,0.9
27,179,2,119,0.1,0.9
28,182,1,117,0.1,0.9
29,185,0,115,0.1,0.9
30,182,0,118,0.1,0.9
1,210,14,76,0.2,0.8
2,197,18,85,0.2,0.8
3,196,13,91,0.2,0.8
4,196,16,88,0.2,0.8
5,194,18,88,0.2,0.8
6,194,19,87,0.2,0.8
7,193,9,98,0.2,0.8
8,191,14,95,0.2,0.8
9,199,7,94,0.2,0.8
10,195,10,95,0.2,0.8
11,195,5,100,0.2,0.8
12,192,8,100,0.2,0.8
13,192,9,99,0.2,0.8
