Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,188,0,112,0.0,1.0
2,176,0,124,0.0,1.0
3,171,0,129,0.0,1.0
4,170,0,130,0.0,1.0
5,170,0,130,0.0,1.0
6,170,0,130,0.0,1.0
7,170,0,130,0.0,1.0
8,170,0,130,0.0,1.0
9,170,0,130,0.0,1.0
10,170,0,130,0.0,1.0
11,170,0,130,0.0,1.0
12,170,0,130,0.0,1.0
13,170,0,130,0.0,1.0
14,170,0,130,0.0,1.0
15,170,0,130,0.0,1.0
16,170,0,130,0.0,1.0
17,170,0,130,0.0,1.0
18,170,0,130,0.0,1.0
19,170,0,130,0.0,1.0
20,170,0,130,0.0,1.0
21,170,0,130,0.0,1.0
22,170,0,130,0.0,1.0
23,170,0,130,0.0,1.0
24,170,0,130,0.0,1.0
25,170,0,130,0.0,1.0
26,170,0,130,0.0,1.0
27,170,0,130,0.0,1.0
28,170,0,130,0.0,1.0
29,170,0,130,0.0,1.0
30,170,0,130,0.0,1.0
1,205,5,90,0.1,0.9
2,191,4,105,0.1,0.9
3,184,5,111,0.1,0.9
4,178,5,117,0.1,0.9
5,178,5,117,0.1,0.9
6,180,4,116,0.1,0.9
7,181,6,113,0.1,0.9
8,172,5,123,0.1,0.9
9,178,4,118,0.1,0.9
10,187,4,109,0.1,0.9
11,179,2,119,0.1,0.9
12,179,5,116,0.1,0.9
13,178,6,116,0.1,0.9
14,176,2,122,0.1,0.9
15,175,6,119,0.1,0.9
16,181,2,117,0.1,0.9
17,184,1,115,0.1,0.9
18,177,2,121,0.1,0.9
19,172,7,121,0.1,0.9
20,174,4,122,0.1,0.9
21,177,4,119,0.1,0.9
22,174,4,122,0.1,0.9
23,182,2,116,0.1,0.9
24,185,2,113,0.1,0.9
25,186,5,109,0.1,0.9
26,175,3,122,0.1,0.9
27,173,1,126,0.1,0.9
28,177,0,123,0.1,0.9
29,182,0,118,0.1,0.9
30,176,2,122,0.1,0.9
1,201,17,82,0.2,0.8
2,190,14,96,0.2,0.8
3,189,11,100,0.2,0.8
4,189,15,96,0.2,0.8
5,187,19,94,0.2,0.8
6,193,12,95,0.2,0.8
7,187,9,104,0.2,0.8
8,177,11,112,0.2,0.8
9,190,8,102,0.2,0.8
10,191,14,95,0.2,0.8
11,187,12,101,0.2,0.8
12,188,9,103,0.2,0.8
13,188,16,96,0.2,0.8
14,192,13,95,0.2,0.8
15,190,10,100,0.2,0.8
16,195,16,89,0.2,0.8
17,197,14,89,0.2,0.8
18,198,12,90,0.2,0.8
19,195,9,96,0.2,0.8
20,187,8,105,0.2,0.8
