Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,187,0,113,0.0,1.0
2,177,0,123,0.0,1.0
3,171,0,129,0.0,1.0
4,169,0,131,0.0,1.0
5,169,0,131,0.0,1.0
6,169,0,131,0.0,1.0
7,169,0,131,0.0,1.0
8,169,0,131,0.0,1.0
9,169,0,131,0.0,1.0
10,169,0,131,0.0,1.0
11,169,0,131,0.0,1.0
12,169,0,131,0.0,1.0
13,169,0,131,0.0,1.0
14,169,0,131,0.0,1.0
15,169,0,131,0.0,1.0
16,169,0,131,0.0,1.0
17,169,0,131,0.0,1.0
18,169,0,131,0.0,1.0
19,169,0,131,0.0,1.0
20,169,0,131,0.0,1.0
21,169,0,131,0.0,1.0
22,169,0,131,0.0,1.0
23,169,0,131,0.0,1.0
24,169,0,131,0.0,1.0
25,169,0,131,0.0,1.0
26,169,0,131,0.0,1.0
27,169,0,131,0.0,1.0
28,169,0,131,0.0,1.0
29,169,0,131,0.0,1.0
30,169,0,131,0.0,1.0
1,200,5,95,0.1,0.9
2,185,4,111,0.1,0.9
3,181,4,115,0.1,0.9
4,180,4,116,0.1,0.9
5,181,4,115,0.1,0.9
6,178,5,117,0.1,0.9
7,179,4,117,0.1,0.9
8,176,4,120,0.1,0.9
9,178,2,120,0.1,0.9
10,180,3,117,0.1,0.9
11,180,3,117,0.1,0.9
12,180,2,118,0.1,0.9
13,177,5,118,0.1,0.9
14,179,5,116,0.1,0.9
15,175,4,121,0.1,0.9
16,180,5,115,0.1,0.9
17,175,3,122,0.1,0.9
18,180,1,119,0.1,0.9
19,179,0,121,0.1,0.9
20,182,1,117,0.1,0.9
21,182,1,117,0.1,0.9
22,175,1,124,0.1,0.9
23,175,3,122,0.1,0.9
24,175,1,124,0.1,0.9
25,184,3,113,0.1,0.9
26,179,3,118,0.1,0.9
27,175,4,121,0.1,0.9
28,176,7,117,0.1,0.9
29,183,4,113,0.1,0.9
30,178,5,117,0.1,0.9
1,204,18,78,0.2,0.8
2,196,17,87,0.2,0.8
3,188,16,96,0.2,0.8
4,193,13,94,0.2,0.8
5,192,14,94,0.2,0.8
6,190,12,98,0.2,0.8
7,185,11,104,0.2,0.8
8,181,12,107,0.2,0.8
9,184,10,106,0.2,0.8
10,190,12,98,0.2,0.8
11,197,5,98,0.2,0.8
12,195,6,99,0.2,0.8
13,197,13,90,0.2,0.8
14,195,11,94,0.2,0.8
15,193,11,96,0.2,0.8
16,203,10,87,0.2,0.8
