Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,191,0,109,0.0,1.0
2,175,0,125,0.0,1.0
3,172,0,128,0.0,1.0
4,171,0,129,0.0,1.0
5,171,0,129,0.0,1.0
6,171,0,129,0.0,1.0
7,171,0,129,0.0,1.0
8,171,0,129,0.0,1.0
9,171,0,129,0.0,1.0
10,171,0,129,0.0,1.0
11,171,0,129,0.0,1.0
12,171,0,129,0.0,1.0
13,171,0,129,0.0,1.0
14,171,0,129,0.0,1.0
15,171,0,129,0.0,1.0
16,171,0,129,0.0,1.0
17,171,0,129,0.0,1.0
18,171,0,129,0.0,1.0
19,171,0,129,0.0,1.0
20,171,0,129,0.0,1.0
21,171,0,129,0.0,1.0
22,171,0,129,0.0,1.0
23,171,0,129,0.0,1.0
24,171,0,129,0.0,1.0
25,171,0,129,0.0,1.0
26,171,0,129,0.0,1.0
27,171,0,129,0.0,1.0
28,171,0,129,0.0,1.0
29,171,0,129,0.0,1.0
30,171,0,129,0.0,1.0
1,197,7,96,0.1,0.9
2,187,3,110,0.1,0.9
3,186,5,109,0.1,0.9
4,184,6,110,0.1,0.9
5,186,2,112,0.1,0.9
6,183,3,114,0.1,0.9
7,184,3,113,0.1,0.9
8,183,3,114,0.1,0.9
9,173,8,119,0.1,0.9
10,179,8,113,0.1,0.9
11,179,5,116,0.1,0.9
12,177,3,120,0.1,0.9
13,174,3,123,0.1,0.9
14,174,4,122,0.1,0.9
15,166,4,130,0.1,0.9
16,172,1,127,0.1,0.9
17,170,1,129,0.1,0.9
18,177,1,122,0.1,0.9
19,179,1,120,0.1,0.9
20,174,1,125,0.1,0.9
21,179,1,120,0.1,0.9
22,173,1,126,0.1,0.9
23,178,1,121,0.1,0.9
24,177,1,122,0.1,0.9
25,172,2,126,0.1,0.9
26,178,1,121,0.1,0.9
27,172,1,127,0.1,0.9
28,172,3,125,0.1,0.9
29,177,3,120,0.1,0.9
30,178,1,121,0.1,0.9
1,194,12,94,0.2,0.8
2,193,11,96,0.2,0.8
3,181,9,110,0.2,0.8
4,193,9,98,0.2,0.8
5,188,20,92,0.2,0.8
6,190,18,92,0.2,0.8
7,200,13,87,0.2,0.8
8,185,16,99,0.2,0.8
9,187,11,102,0.2,0.8
10,183,11,106,0.2,0.8
11,187,5,108,0.2,0.8
12,196,8,96,0.2,0.8
13,192,12,96,0.2,0.8
14,185,6,109,0.2,0.8
15,189,5,106,0.2,0.8
16,184,8,108,0.2,0.8
17,188,8,104,0.2,0.8
18,187,8,105,0.2,0.8
19,185,8,107,0.2,0.8
20,193,12,95,0.2,0.8
21,197,7,96,0.2,0.8
22,198,7,95,0.2,0.8
23,194,7,99,0.2,0.8
24,188,14,98,0.2,0.8
25,191,14,95,0.2,0.8
26,185,17,98,0.2,0.8
27,192,15,93,0.2,0.8
28,186,15,99,0.2,0.8
29,194,13,93,0.2,0.8
30,189,11,100,0.2,0.8
1,208,16,76,0.3,0.7
2,192,32,76,0.3,0.7
3,185,35,80,0.3,0.7
4,186,34,80,0.3,0.7
5,192,39,69,0.3,0.7
6,187,38,75,0.3,0.7
7,198,38,64,0.3,0.7
8,188,43,69,0.3,0.7
9,188,51,61,0.3,0.7
10,192,51,57,0.3,0.7
11,185,49,66,0.3,0.7
12,200,42,58,0.3,0.7
13,186,47,67,0.3,0.7
14,190,39,71,0.3,0.7
15,183,37,80,0.3,0.7
16,188,45,67,0.3,0.7
17,192,40,68,0.3,0.7
18,192,38,70,0.3,0.7
19,200,37,63,0.3,0.7
20,201,36,63,0.3,0.7
21,197,28,75,0.3,0.7
22,196,25,79,0.3,0.7
23,199,20,81,0.3,0.7
24,195,27,78,0.3,0.7
25,190,33,77,0.3,0.7
26,187,35,78,0.3,0.7
27,187,31,82,0.3,0.7
28,194,24,82,0.3,0.7
29,202,28,70,0.3,0.7
30,194,21,85,0.3,0.7
1,211,31,58,0.4,0.6
2,202,46,52,0.4,0.6
3,197,50,53,0.4,0.6
4,197,62,41,0.4,0.6
5,186,69,45,0.4,0.6
6,188,64,48,0.4,0.6
7,190,75,35,0.4,0.6
8,191,84,25,0.4,0.6
9,170,96,34,0.4,0.6
10,157,106,37,0.4,0.6
11,161,107,32,0.4,0.6
12,170,99,31,0.4,0.6
13,182,86,32,0.4,0.6
14,177,97,26,0.4,0.6
15,162,107,31,0.4,0.6
16,171,106,23,0.4,0.6
17,160,108,32,0.4,0.6
18,153,115,32,0.4,0.6
19,165,105,30,0.4,0.6
