Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,194,0,106,0.0,1.0
2,177,0,123,0.0,1.0
3,168,0,132,0.0,1.0
4,167,0,133,0.0,1.0
5,167,0,133,0.0,1.0
6,167,0,133,0.0,1.0
7,167,0,133,0.0,1.0
8,167,0,133,0.0,1.0
9,167,0,133,0.0,1.0
10,167,0,133,0.0,1.0
11,167,0,133,0.0,1.0
12,167,0,133,0.0,1.0
13,167,0,133,0.0,1.0
14,167,0,133,0.0,1.0
15,167,0,133,0.0,1.0
16,167,0,133,0.0,1.0
17,167,0,133,0.0,1.0
18,167,0,133,0.0,1.0
19,167,0,133,0.0,1.0
20,167,0,133,0.0,1.0
21,167,0,133,0.0,1.0
22,167,0,133,0.0,1.0
23,167,0,133,0.0,1.0
24,167,0,133,0.0,1.0
25,167,0,133,0.0,1.0
26,167,0,133,0.0,1.0
27,167,0,133,0.0,1.0
28,167,0,133,0.0,1.0
29,167,0,133,0.0,1.0
30,167,0,133,0.0,1.0
1,198,4,98,0.1,0.9
2,187,4,109,0.1,0.9
3,185,5,110,0.1,0.9
4,178,2,120,0.1,0.9
5,180,1,119,0.1,0.9
6,180,1,119,0.1,0.9
7,180,2,118,0.1,0.9
8,182,0,118,0.1,0.9
9,180,0,120,0.1,0.9
10,178,0,122,0.1,0.9
11,181,0,119,0.1,0.9
12,180,1,119,0.1,0.9
13,174,3,123,0.1,0.9
14,177,2,121,0.1,0.9
15,175,1,124,0.1,0.9
16,174,1,125,0.1,0.9
17,175,1,124,0.1,0.9
18,174,1,125,0.1,0.9
19,175,3,122,0.1,0.9
20,173,1,126,0.1,0.9
21,170,1,129,0.1,0.9
22,170,1,129,0.1,0.9
23,171,0,129,0.1,0.9
24,175,1,124,0.1,0.9
25,175,0,125,0.1,0.9
26,172,1,127,0.1,0.9
27,172,1,127,0.1,0.9
28,176,1,123,0.1,0.9
29,173,2,125,0.1,0.9
30,171,1,128,0.1,0.9
1,209,6,85,0.2,0.8
2,192,16,92,0.2,0.8
3,189,20,91,0.2,0.8
4,197,11,92,0.2,0.8
5,189,13,98,0.2,0.8
6,184,11,105,0.2,0.8
7,191,7,102,0.2,0.8
8,192,5,103,0.2,0.8
9,188,6,106,0.2,0.8
10,186,5,109,0.2,0.8
11,194,7,99,0.2,0.8
12,193,4,103,0.2,0.8
13,190,7,103,0.2,0.8
14,185,12,103,0.2,0.8
15,190,14,96,0.2,0.8
16,189,9,102,0.2,0.8
17,190,8,102,0.2,0.8
18,188,8,104,0.2,0.8
19,190,4,106,0.2,0.8
20,195,10,95,0.2,0.8
21,194,11,95,0.2,0.8
22,177,21,102,0.2,0.8
23,190,14,96,0.2,0.8
24,196,9,95,0.2,0.8
25,187,10,103,0.2,0.8
26,188,9,103,0.2,0.8
27,189,11,100,0.2,0.8
28,190,12,98,0.2,0.8
29,183,17,100,0.2,0.8
30,188,10,102,0.2,0.8
1,215,17,68,0.3,0.7
2,201,22,77,0.3,0.7
3,206,22,72,0.3,0.7
4,194,27,79,0.3,0.7
5,199,33,68,0.3,0.7
6,191,34,75,0.3,0.7
7,195,40,65,0.3,0.7
