Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,193,0,107,0.0,1.0
2,180,0,120,0.0,1.0
3,174,0,126,0.0,1.0
4,174,0,126,0.0,1.0
5,174,0,126,0.0,1.0
6,173,0,127,0.0,1.0
7,173,0,127,0.0,1.0
8,173,0,127,0.0,1.0
9,173,0,127,0.0,1.0
10,173,0,127,0.0,1.0
11,173,0,127,0.0,1.0
12,173,0,127,0.0,1.0
13,173,0,127,0.0,1.0
14,173,0,127,0.0,1.0
15,173,0,127,0.0,1.0
16,173,0,127,0.0,1.0
17,173,0,127,0.0,1.0
18,173,0,127,0.0,1.0
19,173,0,127,0.0,1.0
20,173,0,127,0.0,1.0
21,173,0,127,0.0,1.0
22,173,0,127,0.0,1.0
23,173,0,127,0.0,1.0
24,173,0,127,0.0,1.0
25,173,0,127,0.0,1.0
26,173,0,127,0.0,1.0
27,173,0,127,0.0,1.0
28,173,0,127,0.0,1.0
29,173,0,127,0.0,1.0
30,173,0,127,0.0,1.0
1,201,6,93,0.1,0.9
2,180,4,116,0.1,0.9
3,180,4,116,0.1,0.9
4,182,3,115,0.1,0.9
5,181,3,116,0.1,0.9
6,175,3,122,0.1,0.9
7,176,2,122,0.1,0.9
8,177,2,121,0.1,0.9
9,181,4,115,0.1,0.9
10,179,5,116,0.1,0.9
11,178,4,118,0.1,0.9
12,179,5,116,0.1,0.9
13,186,5,109,0.1,0.9
14,180,4,116,0.1,0.9
15,178,2,120,0.1,0.9
16,183,2,115,0.1,0.9
17,183,2,115,0.1,0.9
18,186,0,114,0.1,0.9
19,176,2,122,0.1,0.9
20,181,2,117,0.1,0.9
21,180,3,117,0.1,0.9
22,186,4,110,0.1,0.9
23,175,5,120,0.1,0.9
24,178,5,117,0.1,0.9
25,177,3,120,0.1,0.9
26,177,3,120,0.1,0.9
27,181,2,117,0.1,0.9
28,182,2,116,0.1,0.9
29,181,3,116,0.1,0.9
30,171,4,125,0.1,0.9
1,203,26,71,0.2,0.8
2,198,20,82,0.2,0.8
3,190,22,88,0.2,0.8
4,186,23,91,0.2,0.8
5,188,11,101,0.2,0.8
6,189,11,100,0.2,0.8
7,197,11,92,0.2,0.8
8,182,19,99,0.2,0.8
9,186,11,103,0.2,0.8
10,193,9,98,0.2,0.8
11,196,9,95,0.2,0.8
12,189,9,102,0.2,0.8
13,193,3,104,0.2,0.8
14,185,7,108,0.2,0.8
15,191,12,97,0.2,0.8
16,187,7,106,0.2,0.8
17,184,8,108,0.2,0.8
18,187,11,102,0.2,0.8
19,196,14,90,0.2,0.8
20,200,11,89,0.2,0.8
21,195,18,87,0.2,0.8
22,196,14,90,0.2,0.8
23,194,11,95,0.2,0.8
24,193,9,98,0.2,0.8
25,183,9,108,0.2,0.8
26,193,4,103,0.2,0.8
27,195,6,99,0.2,0.8
28,197,9,94,0.2,0.8
29,199,2,99,0.2,0.8
30,193,8,99,0.2,0.8
1,210,27,63,0.3,0.7
2,208,20,72,0.3,0.7
3,212,23,65,0.3,0.7
4,185,35,80,0.3,0.7
5,198,34,68,0.3,0.7
6,204,37,59,0.3,0.7
7,186,39,75,0.3,0.7
8,188,44,68,0.3,0.7
9,190,37,73,0.3,0.7
10,192,34,74,0.3,0.7
11,192,26,82,0.3,0.7
12,201,26,73,0.3,0.7
13,194,26,80,0.3,0.7
14,194,29,77,0.3,0.7
15,197,23,80,0.3,0.7
16,193,28,79,0.3,0.7
17,190,38,72,0.3,0.7
18,192,43,65,0.3,0.7
19,188,45,67,0.3,0.7
20,189,40,71,0.3,0.7
21,201,40,59,0.3,0.7
22,194,42,64,0.3,0.7
23,192,39,69,0.3,0.7
24,185,52,63,0.3,0.7
25,192,48,60,0.3,0.7
26,180,54,66,0.3,0.7
27,192,46,62,0.3,0.7
28,195,44,61,0.3,0.7
29,177,49,74,0.3,0.7
30,196,43,61,0.3,0.7
1,215,34,51,0.4,0.6
2,202,41,57,0.4,0.6
3,192,55,53,0.4,0.6
4,195,63,42,0.4,0.6
5,183,69,48,0.4,0.6
6,184,72,44,0.4,0.6
7,186,75,39,0.4,0.6
8,172,83,45,0.4,0.6
9,181,81,38,0.4,0.6
10,176,93,31,0.4,0.6
11,177,85,38,0.4,0.6
12,171,92,37,0.4,0.6
13,168,99,33,0.4,0.6
14,167,100,33,0.4,0.6
15,166,103,31,0.4,0.6
16,160,106,34,0.4,0.6
17,169,102,29,0.4,0.6
18,165,100,35,0.4,0.6
19,164,109,27,0.4,0.6
20,154,111,35,0.4,0.6
21,157,112,31,0.4,0.6
22,163,110,27,0.4,0.6
23,153,120,27,0.4,0.6
24,150,118,32,0.4,0.6
25,144,126,30,0.4,0.6
26,149,129,22,0.4,0.6
27,150,121,29,0.4,0.6
28,151,125,24,0.4,0.6
29,142,134,24,0.4,0.6
30,141,133,26,0.4,0.6
1,188,75,37,0.5,0.5
2,189,83,28,0.5,0.5
3,161,117,22,0.5,0.5
4,154,127,19,0.5,0.5
5,128,152,20,0.5,0.5
6,122,166,12,0.5,0.5
7,106,182,12,0.5,0.5
8,92,196,12,0.5,0.5
9,81,206,13,0.5,0.5
10,78,215,7,0.5,0.5
11,61,233,6,0.5,0.5
12,55,240,5,0.5,0.5
13,53,242,5,0.5,0.5
14,40,258,2,0.5,0.5
15,30,269,1,0.5,0.5
16,25,275,0,0.5,0.5
17,25,272,3,0.5,0.5
18,29,270,1,0.5,0.5
19,23,276,1,0.5,0.5
20,21,278,1,0.5,0.5
21,21,277,2,0.5,0.5
22,21,278,1,0.5,0.5
23,15,285,0,0.5,0.5
24,14,286,0,0.5,0.5
25,15,285,0,0.5,0.5
26,14,285,1,0.5,0.5
27,12,288,0,0.5,0.5
28,9,291,0,0.5,0.5
29,9,291,0,0.5,0.5
30,6,294,0,0.5,0.5
1,175,102,23,0.6,0.4
2,149,137,14,0.6,0.4
3,101,191,8,0.6,0.4
4,77,217,6,0.6,0.4
5,72,225,3,0.6,0.4
6,51,247,2,0.6,0.4
7,33,265,2,0.6,0.4
8,25,273,2,0.6,0.4
9,19,280,1,0.6,0.4
10,16,283,1,0.6,0.4
11,17,282,1,0.6,0.4
12,13,286,1,0.6,0.4
13,11,288,1,0.6,0.4
14,12,286,2,0.6,0.4
15,11,288,1,0.6,0.4
16,5,295,0,0.6,0.4
17,4,296,0,0.6,0.4
18,4,296,0,0.6,0.4
19,3,297,0,0.6,0.4
20,4,296,0,0.6,0.4
21,5,295,0,0.6,0.4
22,2,298,0,0.6,0.4
23,4,296,0,0.6,0.4
24,4,295,1,0.6,0.4
25,4,295,1,0.6,0.4
26,3,297,0,0.6,0.4
27,5,295,0,0.6,0.4
28,1,299,0,0.6,0.4
29,0,300,0,0.6,0.4
30,0,300,0,0.6,0.4
1,178,109,13,0.7,0.30000000000000004
2,123,170,7,0.7,0.30000000000000004
3,101,198,1,0.7,0.30000000000000004
4,68,230,2,0.7,0.30000000000000004
5,37,262,1,0.7,0.30000000000000004
6,27,273,0,0.7,0.30000000000000004
7,12,288,0,0.7,0.30000000000000004
8,6,294,0,0.7,0.30000000000000004
9,4,296,0,0.7,0.30000000000000004
10,1,299,0,0.7,0.30000000000000004
11,0,300,0,0.7,0.30000000000000004
12,0,300,0,0.7,0.30000000000000004
13,0,300,0,0.7,0.30000000000000004
14,0,300,0,0.7,0.30000000000000004
15,0,300,0,0.7,0.30000000000000004
16,0,300,0,0.7,0.30000000000000004
17,0,300,0,0.7,0.30000000000000004
18,0,300,0,0.7,0.30000000000000004
19,0,300,0,0.7,0.30000000000000004
20,0,300,0,0.7,0.30000000000000004
21,0,300,0,0.7,0.30000000000000004
22,0,300,0,0.7,0.30000000000000004
23,0,300,0,0.7,0.30000000000000004
24,0,300,0,0.7,0.30000000000000004
25,0,300,0,0.7,0.30000000000000004
26,0,300,0,0.7,0.30000000000000004
27,0,300,0,0.7,0.30000000000000004
28,0,300,0,0.7,0.30000000000000004
29,0,300,0,0.7,0.30000000000000004
30,0,300,0,0.7,0.30000000000000004
1,157,136,7,0.8,0.19999999999999996
2,96,199,5,0.8,0.19999999999999996
3,53,247,0,0.8,0.19999999999999996
4,19,281,0,0.8,0.19999999999999996
5,7,293,0,0.8,0.19999999999999996
6,1,299,0,0.8,0.19999999999999996
7,0,300,0,0.8,0.19999999999999996
8,0,300,0,0.8,0.19999999999999996
9,0,300,0,0.8,0.19999999999999996
10,0,300,0,0.8,0.19999999999999996
11,0,300,0,0.8,0.19999999999999996
12,0,300,0,0.8,0.19999999999999996
13,0,300,0,0.8,0.19999999999999996
14,0,300,0,0.8,0.19999999999999996
15,0,300,0,0.8,0.19999999999999996
16,0,300,0,0.8,0.19999999999999996
17,0,300,0,0.8,0.19999999999999996
18,0,300,0,0.8,0.19999999999999996
19,0,300,0,0.8,0.19999999999999996
20,0,300,0,0.8,0.19999999999999996
21,0,300,0,0.8,0.19999999999999996
