Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,184,0,116,0.0,1.0
2,173,0,127,0.0,1.0
3,170,0,130,0.0,1.0
4,167,0,133,0.0,1.0
5,167,0,133,0.0,1.0
6,167,0,133,0.0,1.0
7,167,0,133,0.0,1.0
8,167,0,133,0.0,1.0
9,167,0,133,0.0,1.0
10,167,0,133,0.0,1.0
11,167,0,133,0.0,1.0
12,167,0,133,0.0,1.0
13,167,0,133,0.0,1.0
14,167,0,133,0.0,1.0
15,167,0,133,0.0,1.0
16,167,0,133,0.0,1.0
17,167,0,133,0.0,1.0
18,167,0,133,0.0,1.0
19,167,0,133,0.0,1.0
20,167,0,133,0.0,1.0
21,167,0,133,0.0,1.0
22,167,0,133,0.0,1.0
23,167,0,133,0.0,1.0
24,167,0,133,0.0,1.0
25,167,0,133,0.0,1.0
26,167,0,133,0.0,1.0
27,167,0,133,0.0,1.0
28,167,0,133,0.0,1.0
29,167,0,133,0.0,1.0
30,167,0,133,0.0,1.0
31,167,0,133,0.0,1.0
32,167,0,133,0.0,1.0
33,167,0,133,0.0,1.0
34,167,0,133,0.0,1.0
35,167,0,133,0.0,1.0
36,167,0,133,0.0,1.0
37,167,0,133,0.0,1.0
38,167,0,133,0.0,1.0
39,167,0,133,0.0,1.0
40,167,0,133,0.0,1.0
41,167,0,133,0.0,1.0
42,167,0,133,0.0,1.0
43,167,0,133,0.0,1.0
44,167,0,133,0.0,1.0
45,167,0,133,0.0,1.0
46,167,0,133,0.0,1.0
47,167,0,133,0.0,1.0
48,167,0,133,0.0,1.0
49,167,0,133,0.0,1.0
50,167,0,133,0.0,1.0
51,167,0,133,0.0,1.0
52,167,0,133,0.0,1.0
53,167,0,133,0.0,1.0
54,167,0,133,0.0,1.0
55,167,0,133,0.0,1.0
56,167,0,133,0.0,1.0
57,167,0,133,0.0,1.0
58,167,0,133,0.0,1.0
59,167,0,133,0.0,1.0
60,167,0,133,0.0,1.0
61,167,0,133,0.0,1.0
62,167,0,133,0.0,1.0
63,167,0,133,0.0,1.0
64,167,0,133,0.0,1.0
65,167,0,133,0.0,1.0
66,167,0,133,0.0,1.0
67,167,0,133,0.0,1.0
68,167,0,133,0.0,1.0
69,167,0,133,0.0,1.0
70,167,0,133,0.0,1.0
71,167,0,133,0.0,1.0
72,167,0,133,0.0,1.0
73,167,0,133,0.0,1.0
74,167,0,133,0.0,1.0
75,167,0,133,0.0,1.0
76,167,0,133,0.0,1.0
77,167,0,133,0.0,1.0
78,167,0,133,0.0,1.0
79,167,0,133,0.0,1.0
80,167,0,133,0.0,1.0
81,167,0,133,0.0,1.0
82,167,0,133,0.0,1.0
83,167,0,133,0.0,1.0
84,167,0,133,0.0,1.0
85,167,0,133,0.0,1.0
86,167,0,133,0.0,1.0
87,167,0,133,0.0,1.0
