Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,191,0,109,0.0,1.0
2,180,0,120,0.0,1.0
3,173,0,127,0.0,1.0
4,173,0,127,0.0,1.0
5,172,0,128,0.0,1.0
6,172,0,128,0.0,1.0
7,172,0,128,0.0,1.0
8,172,0,128,0.0,1.0
9,172,0,128,0.0,1.0
10,172,0,128,0.0,1.0
11,172,0,128,0.0,1.0
12,172,0,128,0.0,1.0
13,172,0,128,0.0,1.0
14,172,0,128,0.0,1.0
15,172,0,128,0.0,1.0
16,172,0,128,0.0,1.0
17,172,0,128,0.0,1.0
18,172,0,128,0.0,1.0
19,172,0,128,0.0,1.0
20,172,0,128,0.0,1.0
21,172,0,128,0.0,1.0
22,172,0,128,0.0,1.0
23,172,0,128,0.0,1.0
24,172,0,128,0.0,1.0
25,172,0,128,0.0,1.0
26,172,0,128,0.0,1.0
27,172,0,128,0.0,1.0
28,172,0,128,0.0,1.0
29,172,0,128,0.0,1.0
30,172,0,128,0.0,1.0
1,203,3,94,0.1,0.9
2,194,1,105,0.1,0.9
3,182,1,117,0.1,0.9
4,179,1,120,0.1,0.9
5,182,0,118,0.1,0.9
6,180,1,119,0.1,0.9
7,182,0,118,0.1,0.9
8,177,0,123,0.1,0.9
9,170,1,129,0.1,0.9
10,176,1,123,0.1,0.9
11,178,1,121,0.1,0.9
12,178,0,122,0.1,0.9
13,177,1,122,0.1,0.9
14,176,0,124,0.1,0.9
15,180,0,120,0.1,0.9
16,175,0,125,0.1,0.9
17,180,0,120,0.1,0.9
18,176,1,123,0.1,0.9
19,183,2,115,0.1,0.9
20,180,1,119,0.1,0.9
21,177,2,121,0.1,0.9
22,177,1,122,0.1,0.9
23,172,1,127,0.1,0.9
24,180,0,120,0.1,0.9
25,175,2,123,0.1,0.9
26,179,0,121,0.1,0.9
27,180,0,120,0.1,0.9
28,176,0,124,0.1,0.9
29,179,2,119,0.1,0.9
30,176,2,122,0.1,0.9
1,208,14,78,0.2,0.8
2,200,3,97,0.2,0.8
3,198,5,97,0.2,0.8
4,197,9,94,0.2,0.8
5,194,3,103,0.2,0.8
6,193,7,100,0.2,0.8
7,199,6,95,0.2,0.8
8,186,9,105,0.2,0.8
9,198,8,94,0.2,0.8
10,197,10,93,0.2,0.8
11,204,8,88,0.2,0.8
12,199,4,97,0.2,0.8
13,188,12,100,0.2,0.8
14,196,6,98,0.2,0.8
15,201,6,93,0.2,0.8
16,190,11,99,0.2,0.8
17,196,4,100,0.2,0.8
18,190,5,105,0.2,0.8
19,192,9,99,0.2,0.8
20,196,5,99,0.2,0.8
21,193,2,105,0.2,0.8
22,200,1,99,0.2,0.8
23,194,3,103,0.2,0.8
24,197,5,98,0.2,0.8
25,191,6,103,0.2,0.8
26,188,5,107,0.2,0.8
27,194,7,99,0.2,0.8
28,197,9,94,0.2,0.8
29,195,7,98,0.2,0.8
30,192,10,98,0.2,0.8
1,213,22,65,0.3,0.7
2,207,23,70,0.3,0.7
3,213,15,72,0.3,0.7
4,210,11,79,0.3,0.7
5,210,15,75,0.3,0.7
6,211,17,72,0.3,0.7
7,207,16,77,0.3,0.7
8,216,11,73,0.3,0.7
9,208,18,74,0.3,0.7
10,220,19,61,0.3,0.7
11,220,20,60,0.3,0.7
12,207,16,77,0.3,0.7
13,208,17,75,0.3,0.7
14,210,15,75,0.3,0.7
15,197,13,90,0.3,0.7
16,202,17,81,0.3,0.7
17,203,14,83,0.3,0.7
18,198,27,75,0.3,0.7
19,208,20,72,0.3,0.7
