Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,197,0,103,0.0,1.0
2,179,0,121,0.0,1.0
3,175,0,125,0.0,1.0
4,174,0,126,0.0,1.0
5,174,0,126,0.0,1.0
6,174,0,126,0.0,1.0
7,174,0,126,0.0,1.0
8,174,0,126,0.0,1.0
9,174,0,126,0.0,1.0
10,174,0,126,0.0,1.0
11,174,0,126,0.0,1.0
12,174,0,126,0.0,1.0
13,174,0,126,0.0,1.0
14,174,0,126,0.0,1.0
15,174,0,126,0.0,1.0
16,174,0,126,0.0,1.0
17,174,0,126,0.0,1.0
18,174,0,126,0.0,1.0
19,174,0,126,0.0,1.0
20,174,0,126,0.0,1.0
21,174,0,126,0.0,1.0
22,174,0,126,0.0,1.0
23,174,0,126,0.0,1.0
24,174,0,126,0.0,1.0
25,174,0,126,0.0,1.0
26,174,0,126,0.0,1.0
27,174,0,126,0.0,1.0
28,174,0,126,0.0,1.0
29,174,0,126,0.0,1.0
30,174,0,126,0.0,1.0
1,205,0,95,0.1,0.9
2,187,2,111,0.1,0.9
3,181,2,117,0.1,0.9
4,185,1,114,0.1,0.9
5,180,0,120,0.1,0.9
6,177,1,122,0.1,0.9
7,175,0,125,0.1,0.9
8,174,1,125,0.1,0.9
9,175,1,124,0.1,0.9
10,183,0,117,0.1,0.9
11,178,1,121,0.1,0.9
12,171,1,128,0.1,0.9
13,178,0,122,0.1,0.9
14,174,0,126,0.1,0.9
15,174,0,126,0.1,0.9
16,182,1,117,0.1,0.9
17,182,0,118,0.1,0.9
18,180,0,120,0.1,0.9
19,179,0,121,0.1,0.9
20,181,0,119,0.1,0.9
21,180,2,118,0.1,0.9
22,181,2,117,0.1,0.9
23,180,4,116,0.1,0.9
24,179,1,120,0.1,0.9
25,183,3,114,0.1,0.9
26,181,3,116,0.1,0.9
27,176,0,124,0.1,0.9
28,180,1,119,0.1,0.9
29,175,0,125,0.1,0.9
30,174,0,126,0.1,0.9
1,208,12,80,0.2,0.8
2,206,6,88,0.2,0.8
3,199,5,96,0.2,0.8
4,206,7,87,0.2,0.8
5,196,8,96,0.2,0.8
6,194,4,102,0.2,0.8
7,190,4,106,0.2,0.8
8,186,9,105,0.2,0.8
9,193,3,104,0.2,0.8
10,192,3,105,0.2,0.8
11,200,1,99,0.2,0.8
12,196,11,93,0.2,0.8
13,190,8,102,0.2,0.8
14,195,9,96,0.2,0.8
15,189,7,104,0.2,0.8
16,190,6,104,0.2,0.8
17,194,3,103,0.2,0.8
18,200,2,98,0.2,0.8
19,190,4,106,0.2,0.8
20,196,4,100,0.2,0.8
21,195,5,100,0.2,0.8
22,189,2,109,0.2,0.8
23,189,5,106,0.2,0.8
24,182,4,114,0.2,0.8
25,190,5,105,0.2,0.8
26,190,10,100,0.2,0.8
27,191,7,102,0.2,0.8
28,191,9,100,0.2,0.8
29,196,5,99,0.2,0.8
30,190,4,106,0.2,0.8
1,218,14,68,0.3,0.7
2,206,20,74,0.3,0.7
3,214,17,69,0.3,0.7
4,210,16,74,0.3,0.7
5,205,19,76,0.3,0.7
6,203,21,76,0.3,0.7
7,213,14,73,0.3,0.7
8,211,18,71,0.3,0.7
9,198,28,74,0.3,0.7
10,211,21,68,0.3,0.7
11,217,19,64,0.3,0.7
12,216,19,65,0.3,0.7
13,201,21,78,0.3,0.7
14,212,16,72,0.3,0.7
15,197,26,77,0.3,0.7
16,204,20,76,0.3,0.7
17,215,20,65,0.3,0.7
18,201,21,78,0.3,0.7
19,218,14,68,0.3,0.7
20,210,21,69,0.3,0.7
21,207,21,72,0.3,0.7
22,216,16,68,0.3,0.7
23,203,29,68,0.3,0.7
24,214,30,56,0.3,0.7
25,206,35,59,0.3,0.7
26,207,28,65,0.3,0.7
27,205,12,83,0.3,0.7
28,207,15,78,0.3,0.7
29,206,14,80,0.3,0.7
30,201,16,83,0.3,0.7
1,223,37,40,0.4,0.6
2,212,40,48,0.4,0.6
3,209,38,53,0.4,0.6
4,204,44,52,0.4,0.6
5,214,41,45,0.4,0.6
6,213,43,44,0.4,0.6
7,215,40,45,0.4,0.6
8,210,50,40,0.4,0.6
9,213,43,44,0.4,0.6
10,212,45,43,0.4,0.6
