Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,192,0,108,0.0,1.0
2,170,0,130,0.0,1.0
3,168,0,132,0.0,1.0
4,167,0,133,0.0,1.0
5,167,0,133,0.0,1.0
6,167,0,133,0.0,1.0
7,167,0,133,0.0,1.0
8,167,0,133,0.0,1.0
9,167,0,133,0.0,1.0
10,167,0,133,0.0,1.0
11,167,0,133,0.0,1.0
12,167,0,133,0.0,1.0
13,167,0,133,0.0,1.0
14,167,0,133,0.0,1.0
15,167,0,133,0.0,1.0
16,167,0,133,0.0,1.0
17,167,0,133,0.0,1.0
18,167,0,133,0.0,1.0
19,167,0,133,0.0,1.0
20,167,0,133,0.0,1.0
21,167,0,133,0.0,1.0
22,167,0,133,0.0,1.0
23,167,0,133,0.0,1.0
24,167,0,133,0.0,1.0
25,167,0,133,0.0,1.0
26,167,0,133,0.0,1.0
27,167,0,133,0.0,1.0
28,167,0,133,0.0,1.0
29,167,0,133,0.0,1.0
30,167,0,133,0.0,1.0
1,200,5,95,0.1,0.9
2,188,3,109,0.1,0.9
3,181,2,117,0.1,0.9
4,179,0,121,0.1,0.9
5,178,1,121,0.1,0.9
6,180,0,120,0.1,0.9
7,172,1,127,0.1,0.9
8,176,1,123,0.1,0.9
9,178,1,121,0.1,0.9
10,186,1,113,0.1,0.9
11,182,2,116,0.1,0.9
12,179,3,118,0.1,0.9
13,181,0,119,0.1,0.9
14,175,1,124,0.1,0.9
15,175,3,122,0.1,0.9
16,183,1,116,0.1,0.9
17,176,3,121,0.1,0.9
18,181,1,118,0.1,0.9
19,179,0,121,0.1,0.9
20,179,1,120,0.1,0.9
21,179,2,119,0.1,0.9
22,175,1,124,0.1,0.9
23,178,0,122,0.1,0.9
24,177,1,122,0.1,0.9
25,174,0,126,0.1,0.9
26,175,0,125,0.1,0.9
27,172,2,126,0.1,0.9
28,182,0,118,0.1,0.9
29,174,2,124,0.1,0.9
30,183,1,116,0.1,0.9
1,215,10,75,0.2,0.8
2,201,7,92,0.2,0.8
3,198,12,90,0.2,0.8
4,195,8,97,0.2,0.8
5,193,7,100,0.2,0.8
6,194,7,99,0.2,0.8
7,197,5,98,0.2,0.8
8,198,4,98,0.2,0.8
9,193,5,102,0.2,0.8
10,188,4,108,0.2,0.8
11,191,4,105,0.2,0.8
12,191,6,103,0.2,0.8
13,193,5,102,0.2,0.8
14,195,3,102,0.2,0.8
