Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,191,0,109,0.0,1.0
2,171,0,129,0.0,1.0
3,167,0,133,0.0,1.0
4,166,0,134,0.0,1.0
5,166,0,134,0.0,1.0
6,166,0,134,0.0,1.0
7,166,0,134,0.0,1.0
8,166,0,134,0.0,1.0
9,166,0,134,0.0,1.0
10,166,0,134,0.0,1.0
11,166,0,134,0.0,1.0
12,166,0,134,0.0,1.0
13,166,0,134,0.0,1.0
14,166,0,134,0.0,1.0
15,166,0,134,0.0,1.0
16,166,0,134,0.0,1.0
17,166,0,134,0.0,1.0
18,166,0,134,0.0,1.0
19,166,0,134,0.0,1.0
20,166,0,134,0.0,1.0
21,166,0,134,0.0,1.0
22,166,0,134,0.0,1.0
23,166,0,134,0.0,1.0
24,166,0,134,0.0,1.0
25,166,0,134,0.0,1.0
26,166,0,134,0.0,1.0
27,166,0,134,0.0,1.0
28,166,0,134,0.0,1.0
29,166,0,134,0.0,1.0
30,166,0,134,0.0,1.0
1,196,5,99,0.1,0.9
2,186,2,112,0.1,0.9
3,183,2,115,0.1,0.9
4,183,0,117,0.1,0.9
5,176,1,123,0.1,0.9
6,184,1,115,0.1,0.9
7,181,2,117,0.1,0.9
8,180,0,120,0.1,0.9
9,180,1,119,0.1,0.9
10,181,0,119,0.1,0.9
11,179,0,121,0.1,0.9
12,180,1,119,0.1,0.9
13,178,1,121,0.1,0.9
14,179,0,121,0.1,0.9
15,182,0,118,0.1,0.9
16,182,2,116,0.1,0.9
17,179,1,120,0.1,0.9
18,182,2,116,0.1,0.9
19,182,3,115,0.1,0.9
20,180,1,119,0.1,0.9
21,180,0,120,0.1,0.9
22,178,2,120,0.1,0.9
23,181,0,119,0.1,0.9
24,182,1,117,0.1,0.9
25,174,2,124,0.1,0.9
26,171,2,127,0.1,0.9
27,172,0,128,0.1,0.9
28,174,1,125,0.1,0.9
29,184,1,115,0.1,0.9
30,179,1,120,0.1,0.9
1,209,10,81,0.2,0.8
2,203,4,93,0.2,0.8
3,194,14,92,0.2,0.8
4,193,11,96,0.2,0.8
5,201,8,91,0.2,0.8
6,197,4,99,0.2,0.8
7,191,9,100,0.2,0.8
