Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,190,0,110,0.0,1.0
2,174,0,126,0.0,1.0
3,170,0,130,0.0,1.0
4,170,0,130,0.0,1.0
5,169,0,131,0.0,1.0
6,168,0,132,0.0,1.0
7,167,0,133,0.0,1.0
8,167,0,133,0.0,1.0
9,167,0,133,0.0,1.0
10,167,0,133,0.0,1.0
11,167,0,133,0.0,1.0
12,167,0,133,0.0,1.0
13,167,0,133,0.0,1.0
14,167,0,133,0.0,1.0
15,167,0,133,0.0,1.0
16,167,0,133,0.0,1.0
17,167,0,133,0.0,1.0
18,167,0,133,0.0,1.0
19,167,0,133,0.0,1.0
20,167,0,133,0.0,1.0
21,167,0,133,0.0,1.0
22,167,0,133,0.0,1.0
23,167,0,133,0.0,1.0
24,167,0,133,0.0,1.0
25,167,0,133,0.0,1.0
26,167,0,133,0.0,1.0
27,167,0,133,0.0,1.0
28,167,0,133,0.0,1.0
29,167,0,133,0.0,1.0
30,167,0,133,0.0,1.0
1,204,5,91,0.1,0.9
2,191,2,107,0.1,0.9
3,184,2,114,0.1,0.9
4,184,0,116,0.1,0.9
5,185,1,114,0.1,0.9
6,178,3,119,0.1,0.9
7,180,0,120,0.1,0.9
8,183,0,117,0.1,0.9
9,180,3,117,0.1,0.9
10,178,2,120,0.1,0.9
11,180,0,120,0.1,0.9
12,181,1,118,0.1,0.9
13,178,2,120,0.1,0.9
14,184,0,116,0.1,0.9
15,185,1,114,0.1,0.9
16,179,3,118,0.1,0.9
17,191,1,108,0.1,0.9
18,176,2,122,0.1,0.9
19,184,0,116,0.1,0.9
20,179,1,120,0.1,0.9
21,183,2,115,0.1,0.9
22,178,1,121,0.1,0.9
23,173,1,126,0.1,0.9
24,175,1,124,0.1,0.9
25,185,0,115,0.1,0.9
26,182,2,116,0.1,0.9
27,181,0,119,0.1,0.9
28,179,0,121,0.1,0.9
29,172,2,126,0.1,0.9
30,174,1,125,0.1,0.9
1,207,13,80,0.2,0.8
2,193,10,97,0.2,0.8
3,207,2,91,0.2,0.8
4,195,5,100,0.2,0.8
5,183,6,111,0.2,0.8
6,189,4,107,0.2,0.8
7,195,3,102,0.2,0.8
8,194,7,99,0.2,0.8
9,200,4,96,0.2,0.8
10,198,5,97,0.2,0.8
11,193,5,102,0.2,0.8
12,183,9,108,0.2,0.8
13,185,12,103,0.2,0.8
14,189,10,101,0.2,0.8
15,192,5,103,0.2,0.8
16,200,3,97,0.2,0.8
17,194,5,101,0.2,0.8
18,194,7,99,0.2,0.8
19,192,6,102,0.2,0.8
20,196,6,98,0.2,0.8
21,185,8,107,0.2,0.8
22,189,3,108,0.2,0.8
23,190,1,109,0.2,0.8
24,193,2,105,0.2,0.8
25,193,3,104,0.2,0.8
26,195,4,101,0.2,0.8
27,187,7,106,0.2,0.8
28,192,5,103,0.2,0.8
29,201,7,92,0.2,0.8
30,192,8,100,0.2,0.8
1,205,39,56,0.3,0.7
2,212,26,62,0.3,0.7
3,197,25,78,0.3,0.7
4,210,15,75,0.3,0.7
5,208,22,70,0.3,0.7
6,208,25,67,0.3,0.7
7,194,29,77,0.3,0.7
8,194,34,72,0.3,0.7
9,199,34,67,0.3,0.7
10,193,37,70,0.3,0.7
11,201,39,60,0.3,0.7
12,194,37,69,0.3,0.7
13,204,27,69,0.3,0.7
14,213,21,66,0.3,0.7
15,213,16,71,0.3,0.7
16,205,18,77,0.3,0.7
17,197,26,77,0.3,0.7
18,212,25,63,0.3,0.7
19,211,23,66,0.3,0.7
20,211,21,68,0.3,0.7
21,214,16,70,0.3,0.7
22,202,19,79,0.3,0.7
23,200,19,81,0.3,0.7
24,205,16,79,0.3,0.7
25,200,24,76,0.3,0.7
26,208,24,68,0.3,0.7
27,197,26,77,0.3,0.7
28,205,15,80,0.3,0.7
29,205,16,79,0.3,0.7
30,207,15,78,0.3,0.7
1,215,33,52,0.4,0.6
2,216,36,48,0.4,0.6
3,205,51,44,0.4,0.6
4,198,64,38,0.4,0.6
5,197,67,36,0.4,0.6
6,195,76,29,0.4,0.6
7,190,75,35,0.4,0.6
8,179,86,35,0.4,0.6
9,193,76,31,0.4,0.6
10,200,75,25,0.4,0.6
11,192,71,37,0.4,0.6
12,191,75,34,0.4,0.6
13,188,69,43,0.4,0.6
14,196,65,39,0.4,0.6
15,194,65,41,0.4,0.6
16,180,82,38,0.4,0.6
17,191,79,30,0.4,0.6
18,187,81,32,0.4,0.6
19,180,82,38,0.4,0.6
20,176,86,38,0.4,0.6
21,176,92,32,0.4,0.6
22,168,108,24,0.4,0.6
23,169,107,24,0.4,0.6
24,165,106,29,0.4,0.6
25,167,107,26,0.4,0.6
26,175,92,33,0.4,0.6
27,175,97,28,0.4,0.6
28,183,96,21,0.4,0.6
29,166,102,32,0.4,0.6
30,172,94,34,0.4,0.6
1,207,63,30,0.5,0.5
2,186,94,20,0.5,0.5
3,171,108,21,0.5,0.5
4,147,139,14,0.5,0.5
5,140,144,16,0.5,0.5
6,133,152,15,0.5,0.5
7,117,167,16,0.5,0.5
8,114,183,3,0.5,0.5
9,97,195,8,0.5,0.5
10,102,192,6,0.5,0.5
11,103,192,5,0.5,0.5
12,102,193,5,0.5,0.5
13,100,191,9,0.5,0.5
14,96,199,5,0.5,0.5
15,87,207,6,0.5,0.5
16,98,195,7,0.5,0.5
17,104,186,10,0.5,0.5
18,105,187,8,0.5,0.5
19,106,188,6,0.5,0.5
20,95,198,7,0.5,0.5
21,84,207,9,0.5,0.5
22,83,211,6,0.5,0.5
23,83,210,7,0.5,0.5
24,82,212,6,0.5,0.5
25,73,220,7,0.5,0.5
26,76,212,12,0.5,0.5
27,81,213,6,0.5,0.5
28,76,219,5,0.5,0.5
29,64,234,2,0.5,0.5
30,72,223,5,0.5,0.5
1,197,77,26,0.6,0.4
2,156,119,25,0.6,0.4
3,143,144,13,0.6,0.4
4,119,176,5,0.6,0.4
5,101,197,2,0.6,0.4
6,81,215,4,0.6,0.4
7,72,227,1,0.6,0.4
8,43,255,2,0.6,0.4
9,33,265,2,0.6,0.4
10,33,267,0,0.6,0.4
11,35,263,2,0.6,0.4
12,27,272,1,0.6,0.4
13,26,274,0,0.6,0.4
14,20,279,1,0.6,0.4
15,20,280,0,0.6,0.4
16,15,285,0,0.6,0.4
17,11,289,0,0.6,0.4
18,4,296,0,0.6,0.4
19,5,295,0,0.6,0.4
20,2,298,0,0.6,0.4
21,2,298,0,0.6,0.4
22,2,298,0,0.6,0.4
23,2,298,0,0.6,0.4
24,1,299,0,0.6,0.4
25,0,300,0,0.6,0.4
26,0,300,0,0.6,0.4
27,0,300,0,0.6,0.4
28,0,300,0,0.6,0.4
29,0,300,0,0.6,0.4
30,0,300,0,0.6,0.4
1,181,111,8,0.7,0.30000000000000004
2,128,167,5,0.7,0.30000000000000004
3,87,210,3,0.7,0.30000000000000004
4,52,245,3,0.7,0.30000000000000004
5,41,259,0,0.7,0.30000000000000004
6,30,270,0,0.7,0.30000000000000004
7,16,284,0,0.7,0.30000000000000004
8,9,291,0,0.7,0.30000000000000004
9,6,294,0,0.7,0.30000000000000004
10,3,297,0,0.7,0.30000000000000004
11,3,297,0,0.7,0.30000000000000004
12,0,300,0,0.7,0.30000000000000004
13,0,300,0,0.7,0.30000000000000004
14,0,300,0,0.7,0.30000000000000004
15,0,300,0,0.7,0.30000000000000004
16,0,300,0,0.7,0.30000000000000004
17,0,300,0,0.7,0.30000000000000004
18,0,300,0,0.7,0.30000000000000004
19,0,300,0,0.7,0.30000000000000004
20,0,300,0,0.7,0.30000000000000004
21,0,300,0,0.7,0.30000000000000004
22,0,300,0,0.7,0.30000000000000004
23,0,300,0,0.7,0.30000000000000004
24,0,300,0,0.7,0.30000000000000004
25,0,300,0,0.7,0.30000000000000004
26,0,300,0,0.7,0.30000000000000004
27,0,300,0,0.7,0.30000000000000004
28,0,300,0,0.7,0.30000000000000004
29,0,300,0,0.7,0.30000000000000004
30,0,300,0,0.7,0.30000000000000004
1,168,125,7,0.8,0.19999999999999996
2,100,198,2,0.8,0.19999999999999996
3,48,252,0,0.8,0.19999999999999996
4,29,271,0,0.8,0.19999999999999996
5,16,284,0,0.8,0.19999999999999996
6,11,289,0,0.8,0.19999999999999996
7,8,292,0,0.8,0.19999999999999996
