Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,193,0,107,0.0,1.0
2,181,0,119,0.0,1.0
3,175,0,125,0.0,1.0
4,173,0,127,0.0,1.0
5,172,0,128,0.0,1.0
6,172,0,128,0.0,1.0
7,172,0,128,0.0,1.0
8,172,0,128,0.0,1.0
9,172,0,128,0.0,1.0
10,172,0,128,0.0,1.0
11,172,0,128,0.0,1.0
12,172,0,128,0.0,1.0
13,172,0,128,0.0,1.0
14,172,0,128,0.0,1.0
15,172,0,128,0.0,1.0
16,172,0,128,0.0,1.0
17,172,0,128,0.0,1.0
18,172,0,128,0.0,1.0
19,172,0,128,0.0,1.0
20,172,0,128,0.0,1.0
21,172,0,128,0.0,1.0
22,172,0,128,0.0,1.0
23,172,0,128,0.0,1.0
24,172,0,128,0.0,1.0
25,172,0,128,0.0,1.0
26,172,0,128,0.0,1.0
27,172,0,128,0.0,1.0
28,172,0,128,0.0,1.0
29,172,0,128,0.0,1.0
30,172,0,128,0.0,1.0
1,209,4,87,0.1,0.9
2,186,3,111,0.1,0.9
3,187,0,113,0.1,0.9
4,185,2,113,0.1,0.9
5,179,4,117,0.1,0.9
6,176,2,122,0.1,0.9
7,181,1,118,0.1,0.9
8,176,0,124,0.1,0.9
9,174,0,126,0.1,0.9
10,183,1,116,0.1,0.9
11,183,2,115,0.1,0.9
12,185,1,114,0.1,0.9
13,182,0,118,0.1,0.9
14,178,0,122,0.1,0.9
15,171,1,128,0.1,0.9
16,185,2,113,0.1,0.9
17,180,5,115,0.1,0.9
18,188,2,110,0.1,0.9
19,180,1,119,0.1,0.9
20,182,0,118,0.1,0.9
21,185,0,115,0.1,0.9
22,181,0,119,0.1,0.9
23,180,1,119,0.1,0.9
24,177,1,122,0.1,0.9
25,181,0,119,0.1,0.9
26,183,1,116,0.1,0.9
27,185,0,115,0.1,0.9
28,172,6,122,0.1,0.9
29,174,4,122,0.1,0.9
30,175,2,123,0.1,0.9
1,209,17,74,0.2,0.8
2,197,18,85,0.2,0.8
3,202,9,89,0.2,0.8
4,196,6,98,0.2,0.8
5,194,6,100,0.2,0.8
6,198,3,99,0.2,0.8
7,193,3,104,0.2,0.8
8,197,7,96,0.2,0.8
9,190,5,105,0.2,0.8
10,193,4,103,0.2,0.8
11,191,5,104,0.2,0.8
12,185,7,108,0.2,0.8
13,191,8,101,0.2,0.8
14,195,3,102,0.2,0.8
15,186,9,105,0.2,0.8
16,188,7,105,0.2,0.8
17,194,2,104,0.2,0.8
18,182,5,113,0.2,0.8
19,187,9,104,0.2,0.8
20,190,7,103,0.2,0.8
21,189,7,104,0.2,0.8
22,188,7,105,0.2,0.8
23,201,7,92,0.2,0.8
24,194,7,99,0.2,0.8
25,197,8,95,0.2,0.8
26,190,4,106,0.2,0.8
27,199,5,96,0.2,0.8
28,198,7,95,0.2,0.8
29,197,4,99,0.2,0.8
30,193,7,100,0.2,0.8
1,219,27,54,0.3,0.7
2,210,29,61,0.3,0.7
3,199,34,67,0.3,0.7
4,205,26,69,0.3,0.7
5,211,21,68,0.3,0.7
6,200,23,77,0.3,0.7
7,211,18,71,0.3,0.7
8,208,16,76,0.3,0.7
9,198,14,88,0.3,0.7
10,203,10,87,0.3,0.7
11,203,15,82,0.3,0.7
12,209,15,76,0.3,0.7
13,210,15,75,0.3,0.7
14,202,26,72,0.3,0.7
15,216,21,63,0.3,0.7
16,212,17,71,0.3,0.7
17,210,19,71,0.3,0.7
18,206,20,74,0.3,0.7
19,208,27,65,0.3,0.7
20,195,29,76,0.3,0.7
21,208,21,71,0.3,0.7
22,205,25,70,0.3,0.7
23,212,23,65,0.3,0.7
24,206,28,66,0.3,0.7
25,219,17,64,0.3,0.7
26,205,19,76,0.3,0.7
27,199,14,87,0.3,0.7
28,208,12,80,0.3,0.7
29,201,17,82,0.3,0.7
30,216,13,71,0.3,0.7
1,211,47,42,0.4,0.6
2,201,62,37,0.4,0.6
3,204,63,33,0.4,0.6
4,209,53,38,0.4,0.6
5,203,53,44,0.4,0.6
6,186,70,44,0.4,0.6
7,180,73,47,0.4,0.6
8,194,70,36,0.4,0.6
9,182,75,43,0.4,0.6
10,184,79,37,0.4,0.6
11,171,90,39,0.4,0.6
12,165,102,33,0.4,0.6
13,179,87,34,0.4,0.6
14,183,79,38,0.4,0.6
15,180,79,41,0.4,0.6
16,175,89,36,0.4,0.6
17,176,91,33,0.4,0.6
18,174,92,34,0.4,0.6
19,181,87,32,0.4,0.6
20,171,86,43,0.4,0.6
21,175,88,37,0.4,0.6
22,178,90,32,0.4,0.6
23,170,88,42,0.4,0.6
24,180,72,48,0.4,0.6
25,195,62,43,0.4,0.6
26,195,57,48,0.4,0.6
27,207,50,43,0.4,0.6
28,196,56,48,0.4,0.6
29,195,60,45,0.4,0.6
30,198,63,39,0.4,0.6
1,201,58,41,0.5,0.5
2,190,79,31,0.5,0.5
3,178,90,32,0.5,0.5
4,174,97,29,0.5,0.5
5,161,112,27,0.5,0.5
6,153,128,19,0.5,0.5
7,157,133,10,0.5,0.5
8,134,158,8,0.5,0.5
9,113,176,11,0.5,0.5
10,89,204,7,0.5,0.5
11,97,197,6,0.5,0.5
12,90,204,6,0.5,0.5
13,84,208,8,0.5,0.5
14,85,207,8,0.5,0.5
15,83,210,7,0.5,0.5
16,82,213,5,0.5,0.5
17,98,196,6,0.5,0.5
18,94,199,7,0.5,0.5
19,87,205,8,0.5,0.5
20,72,221,7,0.5,0.5
21,71,225,4,0.5,0.5
22,66,231,3,0.5,0.5
23,58,239,3,0.5,0.5
24,50,249,1,0.5,0.5
25,52,248,0,0.5,0.5
26,45,252,3,0.5,0.5
27,46,254,0,0.5,0.5
28,54,245,1,0.5,0.5
29,49,249,2,0.5,0.5
30,49,247,4,0.5,0.5
1,202,82,16,0.6,0.4
2,154,128,18,0.6,0.4
3,133,152,15,0.6,0.4
4,115,176,9,0.6,0.4
5,97,201,2,0.6,0.4
6,82,216,2,0.6,0.4
7,54,245,1,0.6,0.4
8,52,247,1,0.6,0.4
9,45,254,1,0.6,0.4
10,38,262,0,0.6,0.4
11,32,267,1,0.6,0.4
12,28,270,2,0.6,0.4
