Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,187,0,113,0.0,1.0
2,177,0,123,0.0,1.0
3,174,0,126,0.0,1.0
4,172,0,128,0.0,1.0
5,172,0,128,0.0,1.0
6,172,0,128,0.0,1.0
7,172,0,128,0.0,1.0
8,172,0,128,0.0,1.0
9,172,0,128,0.0,1.0
10,172,0,128,0.0,1.0
11,172,0,128,0.0,1.0
12,172,0,128,0.0,1.0
13,172,0,128,0.0,1.0
14,172,0,128,0.0,1.0
15,172,0,128,0.0,1.0
16,172,0,128,0.0,1.0
17,172,0,128,0.0,1.0
18,172,0,128,0.0,1.0
19,172,0,128,0.0,1.0
20,172,0,128,0.0,1.0
21,172,0,128,0.0,1.0
22,172,0,128,0.0,1.0
23,172,0,128,0.0,1.0
24,172,0,128,0.0,1.0
25,172,0,128,0.0,1.0
26,172,0,128,0.0,1.0
27,172,0,128,0.0,1.0
28,172,0,128,0.0,1.0
29,172,0,128,0.0,1.0
30,172,0,128,0.0,1.0
1,199,1,100,0.1,0.9
2,187,0,113,0.1,0.9
3,188,1,111,0.1,0.9
4,183,1,116,0.1,0.9
5,183,2,115,0.1,0.9
6,183,1,116,0.1,0.9
7,176,1,123,0.1,0.9
8,178,1,121,0.1,0.9
9,178,1,121,0.1,0.9
10,177,0,123,0.1,0.9
11,184,1,115,0.1,0.9
12,180,3,117,0.1,0.9
13,177,3,120,0.1,0.9
14,180,0,120,0.1,0.9
15,180,0,120,0.1,0.9
16,178,0,122,0.1,0.9
17,186,2,112,0.1,0.9
18,182,1,117,0.1,0.9
19,176,4,120,0.1,0.9
20,177,2,121,0.1,0.9
21,182,0,118,0.1,0.9
22,172,0,128,0.1,0.9
23,175,0,125,0.1,0.9
24,173,2,125,0.1,0.9
25,178,1,121,0.1,0.9
26,175,0,125,0.1,0.9
27,180,2,118,0.1,0.9
28,178,0,122,0.1,0.9
29,175,0,125,0.1,0.9
30,175,3,122,0.1,0.9
1,216,9,75,0.2,0.8
2,195,10,95,0.2,0.8
3,198,7,95,0.2,0.8
4,200,8,92,0.2,0.8
5,202,6,92,0.2,0.8
6,195,6,99,0.2,0.8
7,195,5,100,0.2,0.8
8,194,1,105,0.2,0.8
9,187,5,108,0.2,0.8
10,193,4,103,0.2,0.8
11,192,5,103,0.2,0.8
12,193,8,99,0.2,0.8
13,189,9,102,0.2,0.8
14,198,6,96,0.2,0.8
15,198,5,97,0.2,0.8
16,193,5,102,0.2,0.8
