Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
20,178,91,31,0.4,0.6
21,174,97,29,0.4,0.6
22,173,93,34,0.4,0.6
23,171,97,32,0.4,0.6
24,174,88,38,0.4,0.6
25,183,83,34,0.4,0.6
26,177,91,32,0.4,0.6
27,186,77,37,0.4,0.6
28,199,70,31,0.4,0.6
29,197,72,31,0.4,0.6
30,186,81,33,0.4,0.6
1,201,67,32,0.5,0.5
2,176,96,28,0.5,0.5
3,169,108,23,0.5,0.5
4,153,131,16,0.5,0.5
5,140,147,13,0.5,0.5
6,146,140,14,0.5,0.5
7,132,154,14,0.5,0.5
8,117,172,11,0.5,0.5
9,111,180,9,0.5,0.5
10,113,177,10,0.5,0.5
11,98,192,10,0.5,0.5
12,109,184,7,0.5,0.5
13,105,186,9,0.5,0.5
14,90,201,9,0.5,0.5
15,90,205,5,0.5,0.5
16,87,210,3,0.5,0.5
17,86,208,6,0.5,0.5
18,66,228,6,0.5,0.5
19,71,226,3,0.5,0.5
20,58,237,5,0.5,0.5
21,52,243,5,0.5,0.5
22,45,251,4,0.5,0.5
23,43,254,3,0.5,0.5
24,42,254,4,0.5,0.5
25,43,256,1,0.5,0.5
26,42,254,4,0.5,0.5
27,49,250,1,0.5,0.5
28,39,260,1,0.5,0.5
29,35,264,1,0.5,0.5
30,26,272,2,0.5,0.5
1,191,84,25,0.6,0.4
2,167,120,13,0.6,0.4
3,129,159,12,0.6,0.4
4,107,187,6,0.6,0.4
5,94,203,3,0.6,0.4
6,62,238,0,0.6,0.4
7,46,253,1,0.6,0.4
8,30,270,0,0.6,0.4
9,23,277,0,0.6,0.4
10,16,284,0,0.6,0.4
11,11,289,0,0.6,0.4
12,7,293,0,0.6,0.4
13,4,296,0,0.6,0.4
14,4,296,0,0.6,0.4
15,4,296,0,0.6,0.4
16,4,296,0,0.6,0.4
17,5,295,0,0.6,0.4
18,3,297,0,0.6,0.4
19,2,298,0,0.6,0.4
20,1,299,0,0.6,0.4
21,0,300,0,0.6,0.4
22,0,300,0,0.6,0.4
23,0,300,0,0.6,0.4
24,0,300,0,0.6,0.4
25,0,300,0,0.6,0.4
26,0,300,0,0.6,0.4
27,0,300,0,0.6,0.4
28,0,300,0,0.6,0.4
29,0,300,0,0.6,0.4
30,0,300,0,0.6,0.4
1,173,111,16,0.7,0.30000000000000004
2,129,168,3,0.7,0.30000000000000004
3,95,205,0,0.7,0.30000000000000004
4,56,243,1,0.7,0.30000000000000004
5,43,257,0,0.7,0.30000000000000004
6,28,272,0,0.7,0.30000000000000004
7,16,284,0,0.7,0.30000000000000004
8,7,293,0,0.7,0.30000000000000004
9,4,296,0,0.7,0.30000000000000004
10,4,296,0,0.7,0.30000000000000004
11,5,295,0,0.7,0.30000000000000004
12,2,298,0,0.7,0.30000000000000004
13,0,300,0,0.7,0.30000000000000004
14,0,300,0,0.7,0.30000000000000004
15,0,300,0,0.7,0.30000000000000004
16,0,300,0,0.7,0.30000000000000004
17,0,300,0,0.7,0.30000000000000004
18,0,300,0,0.7,0.30000000000000004
19,0,300,0,0.7,0.30000000000000004
20,0,300,0,0.7,0.30000000000000004
21,0,300,0,0.7,0.30000000000000004
22,0,300,0,0.7,0.30000000000000004
23,0,300,0,0.7,0.30000000000000004
24,0,300,0,0.7,0.30000000000000004
25,0,300,0,0.7,0.30000000000000004
26,0,300,0,0.7,0.30000000000000004
27,0,300,0,0.7,0.30000000000000004
28,0,300,0,0.7,0.30000000000000004
29,0,300,0,0.7,0.30000000000000004
30,0,300,0,0.7,0.30000000000000004
1,156,140,4,0.8,0.19999999999999996
2,96,203,1,0.8,0.19999999999999996
3,57,242,1,0.8,0.19999999999999996
4,32,268,0,0.8,0.19999999999999996
5,18,282,0,0.8,0.19999999999999996
6,9,291,0,0.8,0.19999999999999996
7,4,296,0,0.8,0.19999999999999996
8,2,298,0,0.8,0.19999999999999996
9,0,300,0,0.8,0.19999999999999996
10,0,300,0,0.8,0.19999999999999996
11,0,300,0,0.8,0.19999999999999996
12,0,300,0,0.8,0.19999999999999996
13,0,300,0,0.8,0.19999999999999996
14,0,300,0,0.8,0.19999999999999996
15,0,300,0,0.8,0.19999999999999996
16,0,300,0,0.8,0.19999999999999996
17,0,300,0,0.8,0.19999999999999996
18,0,300,0,0.8,0.19999999999999996
19,0,300,0,0.8,0.19999999999999996
20,0,300,0,0.8,0.19999999999999996
21,0,300,0,0.8,0.19999999999999996
22,0,300,0,0.8,0.19999999999999996
23,0,300,0,0.8,0.19999999999999996
24,0,300,0,0.8,0.19999999999999996
25,0,300,0,0.8,0.19999999999999996
26,0,300,0,0.8,0.19999999999999996
27,0,300,0,0.8,0.19999999999999996
28,0,300,0,0.8,0.19999999999999996
29,0,300,0,0.8,0.19999999999999996
30,0,300,0,0.8,0.19999999999999996
1,149,146,5,0.9,0.09999999999999998
2,70,230,0,0.9,0.09999999999999998
3,28,272,0,0.9,0.09999999999999998
4,7,293,0,0.9,0.09999999999999998
5,4,296,0,0.9,0.09999999999999998
6,0,300,0,0.9,0.09999999999999998
7,0,300,0,0.9,0.09999999999999998
8,0,300,0,0.9,0.09999999999999998
9,0,300,0,0.9,0.09999999999999998
10,0,300,0,0.9,0.09999999999999998
11,0,300,0,0.9,0.09999999999999998
12,0,300,0,0.9,0.09999999999999998
13,0,300,0,0.9,0.09999999999999998
14,0,300,0,0.9,0.09999999999999998
15,0,300,0,0.9,0.09999999999999998
16,0,300,0,0.9,0.09999999999999998
17,0,300,0,0.9,0.09999999999999998
18,0,300,0,0.9,0.09999999999999998
19,0,300,0,0.9,0.09999999999999998
20,0,300,0,0.9,0.09999999999999998
21,0,300,0,0.9,0.09999999999999998
22,0,300,0,0.9,0.09999999999999998
23,0,300,0,0.9,0.09999999999999998
24,0,300,0,0.9,0.09999999999999998
25,0,300,0,0.9,0.09999999999999998
26,0,300,0,0.9,0.09999999999999998
27,0,300,0,0.9,0.09999999999999998
28,0,300,0,0.9,0.09999999999999998
29,0,300,0,0.9,0.09999999999999998
30,0,300,0,0.9,0.09999999999999998
1,102,198,0,1.0,0.0
2,41,259,0,1.0,0.0
3,10,290,0,1.0,0.0
4,2,298,0,1.0,0.0
5,2,298,0,1.0,0.0
6,1,299,0,1.0,0.0
7,0,300,0,1.0,0.0
8,0,300,0,1.0,0.0
9,0,300,0,1.0,0.0
10,0,300,0,1.0,0.0
11,0,300,0,1.0,0.0
12,0,300,0,1.0,0.0
13,0,300,0,1.0,0.0
14,0,300,0,1.0,0.0
15,0,300,0,1.0,0.0
16,0,300,0,1.0,0.0
17,0,300,0,1.0,0.0
18,0,300,0,1.0,0.0
19,0,300,0,1.0,0.0
20,0,300,0,1.0,0.0
21,0,300,0,1.0,0.0
22,0,300,0,1.0,0.0
23,0,300,0,1.0,0.0
24,0,300,0,1.0,0.0
25,0,300,0,1.0,0.0
26,0,300,0,1.0,0.0
27,0,300,0,1.0,0.0
28,0,300,0,1.0,0.0
29,0,300,0,1.0,0.0
30,0,300,0,1.0,0.0
