Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,194,0,106,0.0,1.0
2,178,0,122,0.0,1.0
3,174,0,126,0.0,1.0
4,174,0,126,0.0,1.0
5,173,0,127,0.0,1.0
6,173,0,127,0.0,1.0
7,173,0,127,0.0,1.0
8,173,0,127,0.0,1.0
9,173,0,127,0.0,1.0
10,173,0,127,0.0,1.0
11,173,0,127,0.0,1.0
12,173,0,127,0.0,1.0
13,173,0,127,0.0,1.0
14,173,0,127,0.0,1.0
15,173,0,127,0.0,1.0
16,173,0,127,0.0,1.0
17,173,0,127,0.0,1.0
18,173,0,127,0.0,1.0
19,173,0,127,0.0,1.0
20,173,0,127,0.0,1.0
21,173,0,127,0.0,1.0
22,173,0,127,0.0,1.0
23,173,0,127,0.0,1.0
24,173,0,127,0.0,1.0
25,173,0,127,0.0,1.0
26,173,0,127,0.0,1.0
27,173,0,127,0.0,1.0
28,173,0,127,0.0,1.0
29,173,0,127,0.0,1.0
30,173,0,127,0.0,1.0
1,200,6,94,0.1,0.9
2,188,3,109,0.1,0.9
3,179,4,117,0.1,0.9
4,175,3,122,0.1,0.9
5,184,0,116,0.1,0.9
6,178,2,120,0.1,0.9
7,181,3,116,0.1,0.9
8,183,1,116,0.1,0.9
9,178,3,119,0.1,0.9
10,180,0,120,0.1,0.9
11,175,2,123,0.1,0.9
12,179,1,120,0.1,0.9
13,181,2,117,0.1,0.9
14,177,0,123,0.1,0.9
15,179,1,120,0.1,0.9
16,185,0,115,0.1,0.9
17,185,2,113,0.1,0.9
18,177,0,123,0.1,0.9
19,177,3,120,0.1,0.9
20,174,2,124,0.1,0.9
21,177,0,123,0.1,0.9
22,172,0,128,0.1,0.9
23,178,2,120,0.1,0.9
24,178,1,121,0.1,0.9
25,179,1,120,0.1,0.9
26,175,2,123,0.1,0.9
27,174,2,124,0.1,0.9
28,183,4,113,0.1,0.9
29,182,3,115,0.1,0.9
30,187,1,112,0.1,0.9
1,205,10,85,0.2,0.8
2,195,8,97,0.2,0.8
3,193,8,99,0.2,0.8
4,191,6,103,0.2,0.8
5,187,2,111,0.2,0.8
6,197,1,102,0.2,0.8
7,190,3,107,0.2,0.8
8,190,11,99,0.2,0.8
9,193,11,96,0.2,0.8
10,191,7,102,0.2,0.8
11,188,3,109,0.2,0.8
12,191,7,102,0.2,0.8
13,193,6,101,0.2,0.8
14,193,8,99,0.2,0.8
15,196,11,93,0.2,0.8
16,199,2,99,0.2,0.8
17,195,5,100,0.2,0.8
18,198,1,101,0.2,0.8
19,191,6,103,0.2,0.8
20,193,3,104,0.2,0.8
21,189,6,105,0.2,0.8
22,194,5,101,0.2,0.8
23,202,2,96,0.2,0.8
24,188,5,107,0.2,0.8
25,197,8,95,0.2,0.8
26,195,10,95,0.2,0.8
27,195,8,97,0.2,0.8
28,196,3,101,0.2,0.8
29,197,5,98,0.2,0.8
30,183,8,109,0.2,0.8
1,218,21,61,0.3,0.7
2,200,26,74,0.3,0.7
3,207,22,71,0.3,0.7
4,216,11,73,0.3,0.7
5,209,25,66,0.3,0.7
6,212,21,67,0.3,0.7
7,210,19,71,0.3,0.7
8,205,23,72,0.3,0.7
9,208,18,74,0.3,0.7
10,216,11,73,0.3,0.7
11,212,16,72,0.3,0.7
12,202,25,73,0.3,0.7
13,197,31,72,0.3,0.7
14,207,21,72,0.3,0.7
15,209,26,65,0.3,0.7
16,198,17,85,0.3,0.7
17,212,11,77,0.3,0.7
18,219,13,68,0.3,0.7
19,214,19,67,0.3,0.7
20,217,16,67,0.3,0.7
21,216,17,67,0.3,0.7
22,207,19,74,0.3,0.7
23,214,19,67,0.3,0.7
24,202,21,77,0.3,0.7
25,209,15,76,0.3,0.7
26,200,18,82,0.3,0.7
27,212,12,76,0.3,0.7
28,210,18,72,0.3,0.7
29,217,23,60,0.3,0.7
30,202,28,70,0.3,0.7
1,209,46,45,0.4,0.6
2,202,47,51,0.4,0.6
3,205,45,50,0.4,0.6
4,200,53,47,0.4,0.6
5,199,56,45,0.4,0.6
6,186,65,49,0.4,0.6
7,197,64,39,0.4,0.6
8,196,81,23,0.4,0.6
9,173,95,32,0.4,0.6
10,198,71,31,0.4,0.6
11,191,72,37,0.4,0.6
12,195,63,42,0.4,0.6
13,200,66,34,0.4,0.6
14,192,70,38,0.4,0.6
15,192,77,31,0.4,0.6
16,194,73,33,0.4,0.6
17,178,82,40,0.4,0.6
18,175,84,41,0.4,0.6
19,165,102,33,0.4,0.6
20,189,85,26,0.4,0.6
21,195,70,35,0.4,0.6
22,196,66,38,0.4,0.6
23,199,65,36,0.4,0.6
24,190,76,34,0.4,0.6
25,187,88,25,0.4,0.6
26,180,92,28,0.4,0.6
27,190,88,22,0.4,0.6
28,181,90,29,0.4,0.6
29,188,74,38,0.4,0.6
30,180,74,46,0.4,0.6
1,215,51,34,0.5,0.5
2,188,81,31,0.5,0.5
3,186,93,21,0.5,0.5
4,164,116,20,0.5,0.5
5,164,118,18,0.5,0.5
6,147,142,11,0.5,0.5
7,132,157,11,0.5,0.5
8,119,170,11,0.5,0.5
9,107,179,14,0.5,0.5
10,114,177,9,0.5,0.5
11,117,178,5,0.5,0.5
12,105,186,9,0.5,0.5
13,111,182,7,0.5,0.5
14,86,204,10,0.5,0.5
15,93,203,4,0.5,0.5
16,75,218,7,0.5,0.5
17,70,225,5,0.5,0.5
18,73,223,4,0.5,0.5
19,67,230,3,0.5,0.5
20,65,232,3,0.5,0.5
21,58,242,0,0.5,0.5
22,52,247,1,0.5,0.5
23,46,251,3,0.5,0.5
24,38,260,2,0.5,0.5
25,22,277,1,0.5,0.5
26,22,277,1,0.5,0.5
27,24,275,1,0.5,0.5
28,22,276,2,0.5,0.5
29,24,275,1,0.5,0.5
30,21,274,5,0.5,0.5
1,188,96,16,0.6,0.4
2,152,136,12,0.6,0.4
3,107,184,9,0.6,0.4
4,103,192,5,0.6,0.4
5,70,225,5,0.6,0.4
6,70,228,2,0.6,0.4
7,43,256,1,0.6,0.4
8,30,270,0,0.6,0.4
9,16,284,0,0.6,0.4
10,19,280,1,0.6,0.4
11,11,289,0,0.6,0.4
12,6,293,1,0.6,0.4
13,8,292,0,0.6,0.4
14,6,294,0,0.6,0.4
15,2,298,0,0.6,0.4
16,1,299,0,0.6,0.4
17,0,300,0,0.6,0.4
18,0,300,0,0.6,0.4
19,0,300,0,0.6,0.4
20,0,300,0,0.6,0.4
21,0,300,0,0.6,0.4
22,0,300,0,0.6,0.4
23,0,300,0,0.6,0.4
24,0,300,0,0.6,0.4
25,0,300,0,0.6,0.4
26,0,300,0,0.6,0.4
27,0,300,0,0.6,0.4
28,0,300,0,0.6,0.4
29,0,300,0,0.6,0.4
30,0,300,0,0.6,0.4
1,182,108,10,0.7,0.30000000000000004
2,130,164,6,0.7,0.30000000000000004
3,80,219,1,0.7,0.30000000000000004
4,54,246,0,0.7,0.30000000000000004
5,39,261,0,0.7,0.30000000000000004
6,28,271,1,0.7,0.30000000000000004
7,17,282,1,0.7,0.30000000000000004
8,14,286,0,0.7,0.30000000000000004
9,8,292,0,0.7,0.30000000000000004
10,4,296,0,0.7,0.30000000000000004
11,1,299,0,0.7,0.30000000000000004
12,0,300,0,0.7,0.30000000000000004
13,0,300,0,0.7,0.30000000000000004
14,0,300,0,0.7,0.30000000000000004
15,0,300,0,0.7,0.30000000000000004
16,0,300,0,0.7,0.30000000000000004
17,0,300,0,0.7,0.30000000000000004
18,0,300,0,0.7,0.30000000000000004
19,0,300,0,0.7,0.30000000000000004
20,0,300,0,0.7,0.30000000000000004
21,0,300,0,0.7,0.30000000000000004
22,0,300,0,0.7,0.30000000000000004
23,0,300,0,0.7,0.30000000000000004
24,0,300,0,0.7,0.30000000000000004
25,0,300,0,0.7,0.30000000000000004
26,0,300,0,0.7,0.30000000000000004
27,0,300,0,0.7,0.30000000000000004
28,0,300,0,0.7,0.30000000000000004
29,0,300,0,0.7,0.30000000000000004
30,0,300,0,0.7,0.30000000000000004
1,162,136,2,0.8,0.19999999999999996
2,102,196,2,0.8,0.19999999999999996
3,51,248,1,0.8,0.19999999999999996
4,27,273,0,0.8,0.19999999999999996
5,19,281,0,0.8,0.19999999999999996
6,8,292,0,0.8,0.19999999999999996
7,7,293,0,0.8,0.19999999999999996
8,3,297,0,0.8,0.19999999999999996
9,0,300,0,0.8,0.19999999999999996
10,0,300,0,0.8,0.19999999999999996
11,0,300,0,0.8,0.19999999999999996
12,0,300,0,0.8,0.19999999999999996
13,0,300,0,0.8,0.19999999999999996
14,0,300,0,0.8,0.19999999999999996
15,0,300,0,0.8,0.19999999999999996
16,0,300,0,0.8,0.19999999999999996
17,0,300,0,0.8,0.19999999999999996
18,0,300,0,0.8,0.19999999999999996
19,0,300,0,0.8,0.19999999999999996
20,0,300,0,0.8,0.19999999999999996
21,0,300,0,0.8,0.19999999999999996
22,0,300,0,0.8,0.19999999999999996
23,0,300,0,0.8,0.19999999999999996
24,0,300,0,0.8,0.19999999999999996
25,0,300,0,0.8,0.19999999999999996
26,0,300,0,0.8,0.19999999999999996
27,0,300,0,0.8,0.19999999999999996
28,0,300,0,0.8,0.19999999999999996
29,0,300,0,0.8,0.19999999999999996
30,0,300,0,0.8,0.19999999999999996
1,144,150,6,0.9,0.09999999999999998
2,62,238,0,0.9,0.09999999999999998
3,31,269,0,0.9,0.09999999999999998
4,17,283,0,0.9,0.09999999999999998
5,9,291,0,0.9,0.09999999999999998
6,6,294,0,0.9,0.09999999999999998
7,2,298,0,0.9,0.09999999999999998
8,3,297,0,0.9,0.09999999999999998
9,1,299,0,0.9,0.09999999999999998
10,0,300,0,0.9,0.09999999999999998
11,0,300,0,0.9,0.09999999999999998
12,0,300,0,0.9,0.09999999999999998
13,0,300,0,0.9,0.09999999999999998
14,0,300,0,0.9,0.09999999999999998
15,0,300,0,0.9,0.09999999999999998
16,0,300,0,0.9,0.09999999999999998
17,0,300,0,0.9,0.09999999999999998
18,0,300,0,0.9,0.09999999999999998
19,0,300,0,0.9,0.09999999999999998
20,0,300,0,0.9,0.09999999999999998
21,0,300,0,0.9,0.09999999999999998
22,0,300,0,0.9,0.09999999999999998
23,0,300,0,0.9,0.09999999999999998
24,0,300,0,0.9,0.09999999999999998
25,0,300,0,0.9,0.09999999999999998
26,0,300,0,0.9,0.09999999999999998
27,0,300,0,0.9,0.09999999999999998
28,0,300,0,0.9,0.09999999999999998
29,0,300,0,0.9,0.09999999999999998
30,0,300,0,0.9,0.09999999999999998
1,109,191,0,1.0,0.0
2,40,260,0,1.0,0.0
3,16,284,0,1.0,0.0
4,8,292,0,1.0,0.0
5,3,297,0,1.0,0.0
6,1,299,0,1.0,0.0
7,0,300,0,1.0,0.0
8,0,300,0,1.0,0.0
9,0,300,0,1.0,0.0
10,0,300,0,1.0,0.0
11,0,300,0,1.0,0.0
12,0,300,0,1.0,0.0
13,0,300,0,1.0,0.0
14,0,300,0,1.0,0.0
15,0,300,0,1.0,0.0
16,0,300,0,1.0,0.0
17,0,300,0,1.0,0.0
18,0,300,0,1.0,0.0
19,0,300,0,1.0,0.0
20,0,300,0,1.0,0.0
21,0,300,0,1.0,0.0
22,0,300,0,1.0,0.0
23,0,300,0,1.0,0.0
24,0,300,0,1.0,0.0
25,0,300,0,1.0,0.0
26,0,300,0,1.0,0.0
27,0,300,0,1.0,0.0
28,0,300,0,1.0,0.0
29,0,300,0,1.0,0.0
30,0,300,0,1.0,0.0
