Iteracao,Sitios Vazios,Particulas Pequenas,Particulas Grandes,pp,pg
1,196,0,104,0.0,1.0
2,176,0,124,0.0,1.0
3,169,0,131,0.0,1.0
4,167,0,133,0.0,1.0
5,166,0,134,0.0,1.0
6,166,0,134,0.0,1.0
7,166,0,134,0.0,1.0
8,166,0,134,0.0,1.0
9,166,0,134,0.0,1.0
10,166,0,134,0.0,1.0
11,166,0,134,0.0,1.0
12,166,0,134,0.0,1.0
13,166,0,134,0.0,1.0
14,166,0,134,0.0,1.0
15,166,0,134,0.0,1.0
16,166,0,134,0.0,1.0
17,166,0,134,0.0,1.0
18,166,0,134,0.0,1.0
19,166,0,134,0.0,1.0
20,166,0,134,0.0,1.0
21,166,0,134,0.0,1.0
22,166,0,134,0.0,1.0
23,166,0,134,0.0,1.0
24,166,0,134,0.0,1.0
25,166,0,134,0.0,1.0
26,166,0,134,0.0,1.0
27,166,0,134,0.0,1.0
28,166,0,134,0.0,1.0
29,166,0,134,0.0,1.0
30,166,0,134,0.0,1.0
1,204,6,90,0.1,0.9
2,191,2,107,0.1,0.9
3,186,3,111,0.1,0.9
4,181,3,116,0.1,0.9
5,184,1,115,0.1,0.9
6,183,2,115,0.1,0.9
7,188,1,111,0.1,0.9
8,186,1,113,0.1,0.9
9,179,1,120,0.1,0.9
10,177,0,123,0.1,0.9
11,177,0,123,0.1,0.9
12,180,1,119,0.1,0.9
13,179,1,120,0.1,0.9
14,179,1,120,0.1,0.9
15,181,2,117,0.1,0.9
16,184,0,116,0.1,0.9
17,182,1,117,0.1,0.9
18,179,0,121,0.1,0.9
19,182,0,118,0.1,0.9
20,177,0,123,0.1,0.9
21,180,1,119,0.1,0.9
22,178,0,122,0.1,0.9
23,170,0,130,0.1,0.9
24,175,3,122,0.1,0.9
25,174,1,125,0.1,0.9
26,178,0,122,0.1,0.9
27,174,2,124,0.1,0.9
28,179,0,121,0.1,0.9
29,174,1,125,0.1,0.9
30,178,2,120,0.1,0.9
1,203,11,86,0.2,0.8
2,198,13,89,0.2,0.8
3,189,12,99,0.2,0.8
4,198,8,94,0.2,0.8
5,197,7,96,0.2,0.8
6,201,4,95,0.2,0.8
7,199,7,94,0.2,0.8
8,196,7,97,0.2,0.8
9,197,8,95,0.2,0.8
10,201,5,94,0.2,0.8
11,187,9,104,0.2,0.8
12,191,9,100,0.2,0.8
13,189,11,100,0.2,0.8
14,189,7,104,0.2,0.8
15,200,4,96,0.2,0.8
16,187,9,104,0.2,0.8
17,194,4,102,0.2,0.8
18,195,4,101,0.2,0.8
19,188,5,107,0.2,0.8
20,194,2,104,0.2,0.8
21,189,3,108,0.2,0.8
22,190,6,104,0.2,0.8
23,189,8,103,0.2,0.8
24,199,6,95,0.2,0.8
25,201,8,91,0.2,0.8
26,191,6,103,0.2,0.8
27,190,4,106,0.2,0.8
28,193,6,101,0.2,0.8
29,192,6,102,0.2,0.8
30,197,7,96,0.2,0.8
1,204,39,57,0.3,0.7
2,201,36,63,0.3,0.7
3,201,33,66,0.3,0.7
4,208,26,66,0.3,0.7
5,207,22,71,0.3,0.7
6,204,28,68,0.3,0.7
7,212,23,65,0.3,0.7
8,201,25,74,0.3,0.7
9,208,19,73,0.3,0.7
10,216,10,74,0.3,0.7
11,206,16,78,0.3,0.7
12,206,21,73,0.3,0.7
13,208,16,76,0.3,0.7
14,205,14,81,0.3,0.7
15,197,15,88,0.3,0.7
16,200,21,79,0.3,0.7
17,201,20,79,0.3,0.7
18,205,17,78,0.3,0.7
19,205,24,71,0.3,0.7
20,215,20,65,0.3,0.7
21,214,14,72,0.3,0.7
22,198,22,80,0.3,0.7
23,201,19,80,0.3,0.7
24,207,23,70,0.3,0.7
25,198,41,61,0.3,0.7
26,207,29,64,0.3,0.7
27,215,29,56,0.3,0.7
28,205,20,75,0.3,0.7
29,203,24,73,0.3,0.7
30,208,19,73,0.3,0.7
1,213,34,53,0.4,0.6
2,208,46,46,0.4,0.6
3,203,52,45,0.4,0.6
4,188,59,53,0.4,0.6
5,191,64,45,0.4,0.6
6,196,62,42,0.4,0.6
7,192,61,47,0.4,0.6
8,198,61,41,0.4,0.6
9,192,69,39,0.4,0.6
10,201,66,33,0.4,0.6
11,183,73,44,0.4,0.6
12,196,63,41,0.4,0.6
13,204,54,42,0.4,0.6
14,195,72,33,0.4,0.6
15,184,69,47,0.4,0.6
16,203,51,46,0.4,0.6
17,204,54,42,0.4,0.6
18,206,58,36,0.4,0.6
19,201,65,34,0.4,0.6
20,196,63,41,0.4,0.6
21,205,54,41,0.4,0.6
22,194,58,48,0.4,0.6
23,187,61,52,0.4,0.6
24,193,62,45,0.4,0.6
25,183,73,44,0.4,0.6
26,192,69,39,0.4,0.6
27,189,77,34,0.4,0.6
28,178,85,37,0.4,0.6
29,185,73,42,0.4,0.6
30,204,61,35,0.4,0.6
1,198,72,30,0.5,0.5
2,180,100,20,0.5,0.5
3,166,113,21,0.5,0.5
4,153,130,17,0.5,0.5
5,149,141,10,0.5,0.5
6,139,148,13,0.5,0.5
7,130,155,15,0.5,0.5
8,123,165,12,0.5,0.5
9,122,173,5,0.5,0.5
10,100,194,6,0.5,0.5
11,94,204,2,0.5,0.5
12,84,212,4,0.5,0.5
13,91,204,5,0.5,0.5
14,100,195,5,0.5,0.5
15,96,195,9,0.5,0.5
16,95,198,7,0.5,0.5
17,87,208,5,0.5,0.5
18,78,217,5,0.5,0.5
19,67,226,7,0.5,0.5
20,62,236,2,0.5,0.5
21,66,232,2,0.5,0.5
22,55,241,4,0.5,0.5
23,44,255,1,0.5,0.5
24,33,265,2,0.5,0.5
25,35,263,2,0.5,0.5
26,29,269,2,0.5,0.5
27,33,266,1,0.5,0.5
28,24,276,0,0.5,0.5
29,20,280,0,0.5,0.5
30,19,280,1,0.5,0.5
1,201,75,24,0.6,0.4
2,164,124,12,0.6,0.4
3,132,161,7,0.6,0.4
4,116,181,3,0.6,0.4
